,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods,SWFrequency,SWPostingInterval,SWFreq,SWWordCount
257,51023.0,24.0,70.08695652173913,0.0,86.38709677419355,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
258,51216.0,44.0,20.767441860465116,1.0,17.675,7.0,92.5,1,267.6666666666667,0.0,1.0,0.0,0,0.0
259,51274.0,20.0,21.263157894736842,0.0,83.72727272727273,1.0,0.0,0,0.0,1.0,3.0,138.0,0,109.0
260,51363.0,50.0,25.081632653061224,0.0,18.205298013245034,1.0,0.0,0,311.0,0.0,1.0,0.0,0,0.0
261,51455.0,16.0,90.6,1.0,106.15753424657534,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
262,51498.0,91.0,16.477777777777778,0.0,27.142857142857142,4.0,124.66666666666667,0,137.0,0.0,1.0,0.0,0,0.0
263,51526.0,56.0,41.14545454545455,1.0,66.08695652173913,7.0,362.3333333333333,1,102.5,1.0,5.0,211.5,0,118.66666666666667
264,51643.0,13.0,124.66666666666667,1.0,52.63529411764706,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
265,51883.0,678.0,2.081240768094535,0.0,71.61904761904762,22.0,115.28571428571429,0,619.5,0.0,4.0,271.3333333333333,0,221.0
266,36154.0,52.0,7.8431372549019605,1.0,8.325581395348838,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
267,36241.0,24.0,16.391304347826086,1.0,140.47368421052633,7.0,29.5,0,178.4375,0.0,3.0,99.0,0,136.8
268,36558.0,11.0,14.1,0.0,57.324786324786324,7.0,20.166666666666668,0,83.5,1.0,1.0,0.0,0,0.0
269,36760.0,50.0,10.551020408163266,0.0,28.63529411764706,7.0,91.66666666666667,1,131.14285714285714,0.0,1.0,0.0,0,443.0
270,36766.0,16.0,23.066666666666666,1.0,30.992,1.0,0.0,0,0.0,1.0,3.0,1.0,0,811.5
271,36890.0,22.0,10.714285714285714,1.0,103.43298969072166,5.0,94.25,1,361.2083333333333,1.0,1.0,0.0,0,476.0
272,36927.0,29.0,1.0,1.0,118.98595943837753,3.0,1.0,0,289.44444444444446,0.0,1.0,0.0,0,0.0
273,36977.0,37.0,30.27777777777778,1.0,21.986666666666668,11.0,107.1,0,280.4,1.0,1.0,0.0,0,0.0
274,36990.0,28.0,28.703703703703702,0.0,72.16,1.0,0.0,0,0.0,1.0,3.0,22.5,0,97.33333333333333
275,37006.0,574.0,3.0017452006980805,0.0,82.30201342281879,1.0,0.0,0,0.0,1.0,17.0,18.25,1,53.5
276,37521.0,765.0,2.404450261780105,0.0,140.46428571428572,6.0,202.8,0,127.5,0.0,1.0,0.0,0,0.0
277,37611.0,123.0,9.39344262295082,0.0,126.5625,4.0,194.0,0,103.0,0.0,1.0,0.0,0,0.0
278,37840.0,419.0,3.617224880382775,1.0,41.17391304347826,10.0,132.66666666666666,1,213.5,1.0,3.0,115.5,0,74.0
280,37903.0,12.0,52.45454545454545,1.0,33.125,7.0,70.83333333333333,1,296.8181818181818,1.0,1.0,0.0,0,0.0
281,12096.0,651.0,1.92,1.0,129.72222222222223,21.0,67.1,1,267.6666666666667,0.0,3.0,159.0,0,181.0
282,12192.0,40.0,26.82051282051282,0.0,128.85714285714286,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
283,12216.0,16.0,22.266666666666666,1.0,150.33333333333334,1.0,0.0,0,0.0,0.0,3.0,76.0,0,71.0
284,12447.0,19.0,16.61111111111111,1.0,78.3125,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
285,12900.0,33.0,30.46875,0.0,20.86,0.0,0.0,0,0.0,0.0,6.0,87.4,1,923.375
286,13018.0,15.0,12.642857142857142,1.0,60.922077922077925,1.0,0.0,0,0.0,1.0,3.0,47.5,0,109.5
287,13074.0,38.0,30.18918918918919,0.0,53.1875,6.0,208.8,0,404.3333333333333,0.0,1.0,0.0,0,0.0
288,13197.0,53.0,2.4615384615384617,1.0,18.352941176470587,12.0,86.27272727272727,0,317.0,1.0,3.0,9.0,0,318.0
289,13199.0,55.0,20.444444444444443,1.0,66.16279069767442,10.0,66.55555555555556,1,278.44444444444446,0.0,3.0,3.0,0,114.33333333333333
290,13221.0,111.0,13.163636363636364,0.0,49.69230769230769,6.0,97.4,1,358.85714285714283,0.0,1.0,0.0,0,0.0
291,13291.0,43.0,26.428571428571427,1.0,41.714285714285715,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
292,13317.0,11.0,33.0,0.0,21.953488372093023,3.0,141.0,0,503.3333333333333,0.0,3.0,124.0,0,78.5
293,13347.0,32.0,13.129032258064516,1.0,250.04347826086956,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
294,13704.0,27.0,16.653846153846153,1.0,19.4,3.0,127.5,0,327.0,0.0,1.0,0.0,0,0.0
295,13750.0,14.0,32.53846153846154,1.0,213.95454545454547,0.0,0.0,0,0.0,0.0,3.0,130.5,0,66.0
296,13814.0,54.0,4.9245283018867925,0.0,35.0,3.0,37.5,0,376.5,1.0,6.0,26.6,1,313.0
298,13957.0,68.0,18.611940298507463,1.0,79.29729729729729,0.0,0.0,0,0.0,0.0,1.0,0.0,0,34.0
299,13995.0,107.0,3.4245283018867925,1.0,7.428571428571429,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
300,42188.0,14.0,3.923076923076923,1.0,40.476190476190474,7.0,4.5,0,49.0,0.0,3.0,61.0,0,244.5
301,42285.0,20.0,41.68421052631579,1.0,147.7391304347826,0.0,0.0,0,0.0,0.0,1.0,0.0,0,215.0
302,42349.0,60.0,10.983050847457626,1.0,67.54545454545455,1.0,0.0,0,0.0,0.0,1.0,0.0,0,75.0
303,42355.0,49.0,11.291666666666666,0.0,12.41566265060241,16.0,34.733333333333334,0,168.0,1.0,7.0,85.83333333333333,1,344.6666666666667
306,42543.0,22.0,4.809523809523809,1.0,63.36666666666667,5.0,25.5,1,253.8,1.0,3.0,54.0,0,304.6666666666667
308,42685.0,472.0,2.0955414012738856,0.0,32.25,7.0,23.666666666666668,1,111.0,0.0,4.0,38.0,0,7.0
309,42705.0,32.0,35.774193548387096,1.0,213.82758620689654,3.0,158.5,0,327.5,0.0,1.0,0.0,0,49.0
310,42748.0,51.0,23.1,1.0,14.857142857142858,1.0,0.0,0,0.0,0.0,1.0,0.0,0,110.0
311,42934.0,12.0,9.181818181818182,0.0,82.4,7.0,56.0,0,714.0,1.0,1.0,0.0,0,80.0
312,42974.0,212.0,4.914691943127962,0.0,11.294117647058824,0.0,0.0,0,0.0,0.0,1.0,0.0,0,463.0
313,42997.0,12.0,14.363636363636363,1.0,46.91891891891892,0.0,0.0,0,0.0,0.0,1.0,0.0,0,404.0
314,43085.0,35.0,23.970588235294116,1.0,15.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,84.0
315,43206.0,20.0,16.94736842105263,0.0,117.8,3.0,0.0,0,101.0,1.0,3.0,42.0,0,79.0
316,43273.0,113.0,4.026785714285714,0.0,20.5625,8.0,50.142857142857146,1,240.5,0.0,3.0,91.5,0,57.0
317,43584.0,19.0,9.38888888888889,0.0,81.57142857142857,3.0,131.0,0,257.88461538461536,0.0,1.0,0.0,0,211.0
318,43705.0,336.0,0.40298507462686567,0.0,43.734693877551024,4.0,71.0,0,233.5,0.0,1.0,0.0,0,308.0
319,43739.0,89.0,10.147727272727273,1.0,29.071428571428573,19.0,49.72222222222222,1,267.5,1.0,1.0,0.0,0,93.0
320,43761.0,65.0,3.78125,1.0,49.06818181818182,14.0,30.615384615384617,0,314.76,1.0,12.0,24.818181818181817,0,175.0
323,4031.0,32.0,31.903225806451612,1.0,67.0,5.0,182.5,1,241.68421052631578,0.0,1.0,0.0,0,60.0
324,4132.0,27.0,5.961538461538462,1.0,157.44444444444446,1.0,0.0,0,0.0,1.0,18.0,11.470588235294118,1,30.5
331,4184.0,33.0,6.3125,0.0,67.17391304347827,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
332,4192.0,104.0,9.54368932038835,0.0,26.4,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
333,4193.0,17.0,20.0625,1.0,54.509433962264154,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
334,4517.0,58.0,5.859649122807017,1.0,63.96666666666667,24.0,16.652173913043477,1,447.4,1.0,19.0,15.777777777777779,1,236.5
335,4606.0,67.0,11.787878787878787,1.0,79.42857142857143,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
336,4796.0,14.0,39.61538461538461,0.0,12.894736842105264,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
337,4831.0,40.0,31.41025641025641,1.0,145.14851485148515,4.0,44.333333333333336,0,165.25,1.0,1.0,0.0,0,0.0
338,4897.0,29.0,30.821428571428573,1.0,42.92857142857143,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
339,4983.0,36.0,11.971428571428572,1.0,41.38671875,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
340,5004.0,42.0,11.195121951219512,1.0,33.13333333333333,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
341,5096.0,128.0,8.818897637795276,1.0,50.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,167.0
342,5169.0,11.0,30.6,1.0,137.06666666666666,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1240.0
343,5170.0,74.0,23.91780821917808,1.0,76.51428571428572,4.0,134.33333333333334,0,125.66666666666667,0.0,1.0,0.0,0,317.0
344,5196.0,12.0,55.63636363636363,1.0,28.326923076923077,0.0,0.0,0,0.0,1.0,1.0,0.0,0,160.0
345,5215.0,50.0,17.591836734693878,0.0,67.8125,0.0,0.0,0,0.0,1.0,1.0,0.0,0,160.0
346,5227.0,56.0,25.236363636363638,0.0,38.1764705882353,6.0,166.8,1,315.5,1.0,1.0,0.0,0,165.0
347,5406.0,13.0,47.25,1.0,272.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,109.0
348,5422.0,136.0,10.274074074074074,0.0,69.58823529411765,4.0,329.6666666666667,0,354.5,0.0,1.0,0.0,0,0.0
349,5548.0,155.0,5.116883116883117,1.0,33.794871794871796,3.0,482.0,0,204.71428571428572,0.0,1.0,0.0,0,0.0
350,5611.0,73.0,8.666666666666666,0.0,88.77551020408163,3.0,150.0,0,305.5,0.0,1.0,0.0,0,477.0
351,5657.0,13.0,77.83333333333333,1.0,49.666666666666664,1.0,0.0,0,0.0,0.0,4.0,14.0,0,385.5
352,5782.0,65.0,13.125,1.0,56.5,3.0,144.0,0,254.0,0.0,3.0,123.5,0,160.0
353,5791.0,45.0,7.840909090909091,0.0,15.661781285231116,24.0,11.434782608695652,0,259.6666666666667,1.0,6.0,63.2,1,25.0
354,5827.0,23.0,26.318181818181817,1.0,65.61904761904762,0.0,0.0,0,0.0,1.0,16.0,32.4,1,421.5
357,5985.0,19.0,23.38888888888889,0.0,21.18421052631579,14.0,34.69230769230769,0,126.25,1.0,4.0,49.666666666666664,0,249.6
359,1215.0,14.0,23.692307692307693,1.0,61.38461538461539,4.0,94.0,0,555.0,1.0,1.0,0.0,0,56.0
360,1233.0,29.0,27.857142857142858,1.0,32.26315789473684,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
361,1288.0,218.0,7.622119815668203,0.0,57.6,4.0,396.3333333333333,0,256.59090909090907,0.0,1.0,0.0,0,0.0
362,1318.0,48.0,29.21276595744681,1.0,144.8181818181818,4.0,309.0,0,193.5,1.0,1.0,0.0,0,0.0
363,137.0,59.0,7.327586206896552,1.0,23.541666666666668,4.0,151.0,0,799.5,1.0,1.0,0.0,0,0.0
364,1419.0,14.0,15.692307692307692,1.0,133.5483870967742,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
365,1489.0,27.0,39.30769230769231,1.0,93.24,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
366,1500.0,17.0,79.875,1.0,98.88235294117646,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
367,152.0,34.0,20.303030303030305,0.0,185.30769230769232,0.0,0.0,0,0.0,0.0,3.0,44.5,0,153.0
368,1526.0,74.0,21.356164383561644,0.0,37.9375,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
369,16.0,21.0,25.6,1.0,58.648648648648646,1.0,0.0,0,218.0,0.0,3.0,57.0,0,207.72222222222223
370,1610.0,40.0,14.41025641025641,0.0,115.17647058823529,3.0,181.5,0,659.0,0.0,1.0,0.0,0,325.0
371,1690.0,32.0,19.096774193548388,1.0,161.27272727272728,0.0,0.0,0,0.0,0.0,1.0,0.0,0,226.0
372,1854.0,53.0,11.557692307692308,0.0,45.18279569892473,0.0,0.0,0,0.0,0.0,1.0,0.0,0,111.0
373,370.0,76.0,7.653333333333333,1.0,30.03030303030303,7.0,122.66666666666667,1,147.33333333333334,1.0,1.0,0.0,0,254.0
374,56.0,116.0,7.426086956521739,0.0,133.4,1.0,0.0,0,63.0,0.0,3.0,50.0,0,102.0
375,706.0,55.0,7.722222222222222,1.0,56.21212121212121,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
376,967.0,67.0,12.56060606060606,0.0,208.72222222222223,19.0,47.0,0,48.0,1.0,8.0,113.85714285714286,1,16.045454545454547
378,981.0,66.0,18.2,1.0,204.0,3.0,52.5,0,373.5,1.0,1.0,0.0,0,24.0
379,46078.0,223.0,4.585585585585585,0.0,39.07692307692308,10.0,40.111111111111114,1,357.25,1.0,13.0,66.66666666666667,0,44.333333333333336
381,46119.0,87.0,22.36046511627907,0.0,257.90909090909093,4.0,174.0,0,116.0,0.0,1.0,0.0,0,0.0
382,46272.0,14.0,55.46153846153846,1.0,5.0588235294117645,3.0,290.0,0,160.53846153846155,0.0,1.0,0.0,0,0.0
383,46315.0,15.0,20.928571428571427,1.0,51.5625,3.0,46.5,0,244.65116279069767,0.0,1.0,0.0,0,137.0
384,46472.0,196.0,5.251282051282051,1.0,37.61538461538461,5.0,116.25,1,359.625,1.0,1.0,0.0,0,141.0
385,46485.0,20.0,17.63157894736842,1.0,194.5,1.0,0.0,0,163.0,0.0,1.0,0.0,0,910.0
386,46710.0,207.0,7.800970873786408,1.0,37.75,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
387,46922.0,13.0,5.75,1.0,75.18636363636364,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
388,46967.0,211.0,10.157142857142857,0.0,18.03846153846154,5.0,119.5,1,206.0,0.0,1.0,0.0,0,0.0
389,47016.0,342.0,2.4457478005865103,0.0,77.41176470588235,6.0,150.4,1,544.8,0.0,1.0,0.0,0,0.0
390,47176.0,20.0,22.526315789473685,1.0,148.56,3.0,159.0,0,255.5,1.0,1.0,0.0,0,0.0
391,47190.0,46.0,13.866666666666667,1.0,171.9090909090909,5.0,112.5,1,452.14285714285717,0.0,1.0,0.0,0,0.0
392,47267.0,97.0,9.34375,1.0,26.8,0.0,0.0,0,0.0,0.0,3.0,22.5,0,404.3333333333333
393,47415.0,41.0,12.55,1.0,242.27272727272728,0.0,0.0,0,0.0,1.0,4.0,32.0,0,63.0
395,47707.0,133.0,4.424242424242424,0.0,85.25,15.0,14.642857142857142,0,27.5,1.0,5.0,43.0,0,278.0
396,47723.0,18.0,15.058823529411764,1.0,227.45454545454547,0.0,0.0,0,0.0,0.0,3.0,16.5,0,269.5
397,47817.0,12.0,31.181818181818183,0.0,4.866666666666666,4.0,146.66666666666666,0,196.33333333333334,1.0,1.0,0.0,0,0.0
398,14406.0,18.0,6.176470588235294,0.0,18.125,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
399,14492.0,11.0,5.0,1.0,19.791666666666668,5.0,34.5,1,238.83333333333334,0.0,1.0,0.0,0,396.0
400,14542.0,12.0,40.0,1.0,41.9,1.0,0.0,0,0.0,0.0,3.0,38.5,0,569.0
401,14574.0,22.0,1.8095238095238095,0.0,70.0,4.0,14.0,0,530.0,1.0,1.0,0.0,0,0.0
402,14623.0,14.0,23.692307692307693,1.0,189.95652173913044,4.0,11.333333333333334,0,141.16666666666666,0.0,1.0,0.0,0,0.0
403,14635.0,18.0,52.470588235294116,1.0,474.7,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
404,14637.0,52.0,19.0,0.0,48.08163265306123,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
405,15000.0,24.0,13.956521739130435,1.0,311.73333333333335,6.0,29.6,1,447.25,1.0,4.0,42.0,0,188.0
406,15033.0,18.0,59.23529411764706,0.0,182.71428571428572,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
407,15127.0,23.0,27.818181818181817,1.0,12.964285714285714,1.0,0.0,0,0.0,1.0,3.0,112.5,0,238.0
408,15152.0,14.0,65.92307692307692,0.0,264.72222222222223,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
409,15163.0,28.0,33.111111111111114,1.0,41.55555555555556,7.0,108.0,1,131.0,1.0,5.0,88.0,0,45.5
411,15195.0,24.0,62.52173913043478,1.0,11.18499127399651,3.0,388.5,0,373.1,1.0,1.0,0.0,0,0.0
412,15355.0,27.0,55.96153846153846,1.0,58.16884816753927,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
413,15416.0,44.0,7.116279069767442,0.0,22.762295081967213,1.0,0.0,0,0.0,0.0,1.0,0.0,0,380.0
414,15566.0,31.0,34.2,0.0,62.59090909090909,1.0,0.0,0,0.0,0.0,1.0,0.0,0,53.0
415,15611.0,13.0,57.75,1.0,157.72727272727272,5.0,237.75,1,438.2,1.0,1.0,0.0,0,150.0
416,15696.0,12.0,32.27272727272727,1.0,3.4375,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
417,15769.0,256.0,6.556862745098039,0.0,197.275,5.0,54.25,1,118.66666666666667,0.0,1.0,0.0,0,0.0
418,15870.0,13.0,19.666666666666668,1.0,43.766666666666666,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
419,15914.0,27.0,41.30769230769231,1.0,188.2173913043478,3.0,76.0,0,205.0,1.0,4.0,11.0,0,48.0
420,15979.0,144.0,3.7202797202797204,0.0,105.3076923076923,1.0,0.0,0,0.0,1.0,3.0,20.5,0,83.5
421,15984.0,11.0,21.1,1.0,10.34375,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
422,38058.0,97.0,1.84375,0.0,186.66666666666666,3.0,76.0,0,271.3333333333333,0.0,1.0,0.0,0,0.0
423,38184.0,41.0,9.45,1.0,7.290322580645161,10.0,35.44444444444444,0,78.0,1.0,3.0,74.5,0,333.5
425,38379.0,31.0,70.63333333333334,1.0,89.38888888888889,3.0,977.0,0,482.3333333333333,1.0,1.0,0.0,0,105.0
426,38518.0,24.0,12.826086956521738,0.0,115.16666666666667,17.0,125.0625,0,77.0,0.0,1.0,0.0,0,296.0
427,38526.0,14.0,44.07692307692308,1.0,211.36363636363637,5.0,140.5,1,188.25,1.0,1.0,0.0,0,113.0
428,38533.0,65.0,17.296875,0.0,29.833333333333332,0.0,0.0,0,0.0,0.0,1.0,0.0,0,4.0
429,38629.0,13.0,135.83333333333334,1.0,121.62068965517241,7.0,82.83333333333333,1,251.0,1.0,3.0,175.0,0,65.5
431,39188.0,94.0,13.989247311827956,1.0,281.95,1.0,0.0,0,0.0,0.0,3.0,123.5,0,4.5
432,39330.0,55.0,10.685185185185185,0.0,160.75367647058823,15.0,14.928571428571429,1,337.8333333333333,1.0,4.0,42.0,0,363.0
434,39369.0,25.0,20.291666666666668,1.0,18.91304347826087,4.0,65.0,0,227.78571428571428,0.0,1.0,0.0,0,182.0
435,39474.0,12.0,30.454545454545453,1.0,160.24285714285713,1.0,0.0,0,0.0,0.0,1.0,0.0,0,61.0
436,39495.0,19.0,11.222222222222221,1.0,486.2,1.0,0.0,0,0.0,0.0,1.0,0.0,0,24.0
437,39562.0,30.0,19.96551724137931,0.0,144.28,4.0,198.33333333333334,0,139.33333333333334,1.0,6.0,110.6,1,311.5
441,39636.0,21.0,4.45,1.0,87.73170731707317,8.0,16.857142857142858,1,651.3333333333334,0.0,1.0,0.0,0,263.0
442,39703.0,273.0,4.227941176470588,0.0,37.6,14.0,61.38461538461539,0,499.57142857142856,0.0,1.0,0.0,0,223.0
443,39819.0,24.0,14.565217391304348,1.0,51.32258064516129,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
444,39980.0,71.0,1.0,1.0,31.870967741935484,11.0,8.1,1,250.46153846153845,0.0,3.0,30.5,0,371.5
445,48007.0,34.0,36.878787878787875,1.0,286.54545454545456,3.0,456.5,0,149.5,1.0,1.0,0.0,0,0.0
446,48083.0,22.0,54.23809523809524,0.0,130.45454545454547,3.0,458.5,0,586.8333333333334,1.0,1.0,0.0,0,131.0
447,48276.0,47.0,45.630434782608695,0.0,108.58823529411765,1.0,0.0,0,0.0,0.0,1.0,0.0,0,165.0
448,48291.0,26.0,9.0,1.0,87.73913043478261,4.0,35.666666666666664,0,430.6666666666667,1.0,3.0,44.0,0,67.0
449,48293.0,15.0,25.357142857142858,0.0,12.224137931034482,0.0,0.0,0,0.0,1.0,3.0,45.0,0,290.0
450,48431.0,139.0,6.22463768115942,0.0,40.271523178807946,16.0,44.53333333333333,1,459.0,1.0,5.0,124.5,0,477.8
453,48461.0,151.0,8.32,1.0,4.706521739130435,11.0,91.8,0,193.0,1.0,4.0,87.0,0,100.5
455,48548.0,33.0,9.375,0.0,79.41379310344827,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
456,48566.0,40.0,7.538461538461538,1.0,12.43362831858407,6.0,36.4,1,492.8333333333333,1.0,1.0,0.0,0,0.0
457,48651.0,67.0,16.045454545454547,0.0,208.30769230769232,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
458,48663.0,40.0,23.153846153846153,0.0,46.526315789473685,3.0,43.0,0,320.6666666666667,0.0,1.0,0.0,0,0.0
459,48723.0,24.0,45.08695652173913,0.0,56.49152542372882,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
460,48892.0,33.0,29.84375,0.0,96.85416666666667,1.0,0.0,0,0.0,1.0,1.0,0.0,0,58.0
461,49045.0,28.0,23.185185185185187,0.0,259.42857142857144,0.0,0.0,0,0.0,0.0,1.0,0.0,0,42.0
462,49202.0,49.0,2.7291666666666665,1.0,11.976645435244162,0.0,0.0,0,0.0,1.0,3.0,89.0,0,165.85714285714286
463,49219.0,42.0,26.24390243902439,1.0,104.93548387096774,3.0,67.0,0,410.1666666666667,1.0,6.0,5.0,1,189.0
465,49333.0,15.0,32.214285714285715,0.0,14.1,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
466,49639.0,22.0,72.38095238095238,1.0,359.0,4.0,388.6666666666667,0,283.5,1.0,1.0,0.0,0,272.0
467,49677.0,14.0,77.76923076923077,1.0,16.42654028436019,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
468,49714.0,133.0,9.507575757575758,0.0,23.09090909090909,6.0,355.0,1,164.53333333333333,1.0,1.0,0.0,0,0.0
469,49779.0,13.0,18.583333333333332,1.0,51.029411764705884,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
470,49903.0,39.0,8.078947368421053,1.0,255.0,3.0,106.5,0,834.0,0.0,1.0,0.0,0,0.0
471,49975.0,33.0,44.3125,1.0,72.55357142857143,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
472,10146.0,39.0,19.763157894736842,0.0,67.83333333333333,0.0,0.0,0,0.0,1.0,1.0,0.0,0,26.0
473,10171.0,54.0,19.49056603773585,0.0,26.101492537313433,3.0,375.5,0,219.5,0.0,1.0,0.0,0,116.0
474,10276.0,154.0,7.522875816993464,0.0,207.0,7.0,190.5,0,453.0,0.0,3.0,14.5,0,58.857142857142854
475,10283.0,35.0,33.44117647058823,1.0,96.015625,3.0,152.0,0,588.8333333333334,1.0,3.0,233.5,0,236.5
476,10287.0,37.0,37.05555555555556,0.0,153.07142857142858,4.0,430.6666666666667,0,1549.5,0.0,1.0,0.0,0,655.0
477,10360.0,53.0,22.384615384615383,0.0,24.894736842105264,5.0,409.25,1,199.57142857142858,1.0,1.0,0.0,0,17.0
478,10400.0,112.0,11.9009009009009,1.0,222.86206896551724,5.0,213.75,1,61.5,1.0,1.0,0.0,0,30.0
479,10701.0,27.0,42.42307692307692,1.0,32.367924528301884,1.0,0.0,0,0.0,0.0,1.0,0.0,0,78.0
480,10753.0,30.0,15.241379310344827,1.0,102.7,4.0,184.33333333333334,0,149.0,0.0,1.0,0.0,0,87.0
481,10799.0,79.0,14.653846153846153,0.0,51.73809523809524,20.0,34.26315789473684,1,587.5555555555555,0.0,1.0,0.0,0,0.0
482,10835.0,32.0,27.29032258064516,0.0,6.636363636363637,6.0,90.6,0,122.84615384615384,1.0,25.0,20.291666666666668,0,295.0
484,10869.0,296.0,6.305084745762712,0.0,55.46153846153846,3.0,697.0,0,862.5,1.0,10.0,194.88888888888889,1,189.33333333333334
487,10914.0,21.0,53.15,0.0,143.77142857142857,1.0,0.0,0,91.0,0.0,1.0,0.0,0,0.0
488,10977.0,139.0,7.405797101449275,0.0,27.636363636363637,3.0,787.5,0,104.75,1.0,1.0,0.0,0,0.0
489,11349.0,28.0,16.444444444444443,1.0,348.2083333333333,6.0,57.4,0,262.3333333333333,0.0,3.0,855.5,0,612.0
490,11455.0,42.0,16.609756097560975,0.0,104.91891891891892,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
491,11464.0,16.0,84.0,0.0,58.4,4.0,33.333333333333336,0,327.5,1.0,1.0,0.0,0,0.0
492,11534.0,25.0,52.333333333333336,1.0,102.92307692307692,7.0,157.0,1,373.0,1.0,3.0,19.5,0,4.0
494,11885.0,40.0,16.025641025641026,0.0,72.85245901639344,3.0,130.5,0,530.4545454545455,1.0,3.0,74.5,0,819.5
495,11907.0,11.0,39.9,1.0,25.529411764705884,7.0,56.666666666666664,1,141.66666666666666,1.0,1.0,0.0,0,0.0
496,11978.0,30.0,23.310344827586206,0.0,108.25581395348837,8.0,21.857142857142858,1,218.5,0.0,3.0,267.0,0,48.0
497,44029.0,15.0,36.142857142857146,0.0,17.300970873786408,3.0,50.0,0,405.25,0.0,1.0,0.0,0,18.0
498,44264.0,58.0,18.05263157894737,0.0,190.375,5.0,57.75,1,448.4,0.0,1.0,0.0,0,90.0
499,44265.0,30.0,13.551724137931034,1.0,15.071428571428571,4.0,73.0,0,335.0,0.0,3.0,240.5,0,148.8181818181818
500,44360.0,213.0,4.632075471698113,0.0,71.94680851063829,9.0,61.125,1,51.5,1.0,1.0,0.0,0,0.0
501,44582.0,21.0,42.6,1.0,25.92241379310345,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
502,44705.0,43.0,17.047619047619047,1.0,19.49099099099099,0.0,0.0,0,0.0,0.0,1.0,0.0,0,352.0
503,44747.0,12.0,49.18181818181818,0.0,31.953488372093023,0.0,0.0,0,0.0,1.0,1.0,0.0,0,621.0
504,44773.0,27.0,19.73076923076923,1.0,66.61538461538461,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
505,44776.0,36.0,6.057142857142857,1.0,93.14285714285714,4.0,71.33333333333333,0,303.3333333333333,0.0,3.0,59.5,0,36.0
506,45051.0,12.0,22.545454545454547,1.0,59.44615384615385,0.0,0.0,0,0.0,1.0,3.0,138.5,0,182.5
507,45072.0,25.0,38.291666666666664,1.0,108.63157894736842,12.0,97.18181818181819,0,216.5,1.0,4.0,191.66666666666666,0,58.0
509,45096.0,38.0,41.054054054054056,1.0,37.237864077669904,4.0,47.0,0,151.33333333333334,1.0,3.0,39.0,0,745.3333333333334
