,Unnamed: 0,Unnamed: 0_x,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods,raw_label,Psy_burden,Psy_lonely,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Unnamed: 0_y,NN,NNS,JJR,MD,NNP,NNPS,PDT,POS,PRP,PRP$,VB,VBD,VBG,VBN,VBZ
feel,-0.0535654534575815,-0.053630445748520994,0.039960017259502253,-0.06689345631677569,-0.017844987849812307,0.07608398609022618,-0.026966477418827878,0.019226802029551734,0.05579294828137597,0.04101665276360825,0.030559498787005753,0.010247093052971213,0.11197653553292838,-0.01611127144115202,0.032585853823058085,-0.04092165749080485,-0.01459211124550891,-0.1288913743409429,0.14313448282972127,-0.10276943029584652,-0.014760666251555962,-0.06054423444969796,0.09944647024237699,0.09550997794447642,0.15474695459942459,0.06675803958103127,0.15363884180931422,-0.057415171891573684,-0.019084897094582394,-0.07402646702230656,-0.08856744605362937,0.17287498870687215,0.08915455417744757,0.035046670321144745,-0.03939677495773937,-0.019320468179883147,0.00041769103337765956,0.05950271489017776,0.04597218168700829,0.04589233403639199,0.2354115389983512,-0.0606833413997416,-0.07526821091164529,0.07182073001958551,0.1440258735471218,-0.03404960097370895,0.2093946623500394,0.1382382346496298,-0.059914778275160833,0.22221790718471796,-0.13539647742944172,-0.02107195075713114,-0.12825372720521766,0.011245701307445777,-0.10133718022451774,0.18181919220010248,0.3095523377423832,-0.06076246972593349,-0.026984161790296973,-0.04518899613183402,0.153259383430436,0.036773473185523174,0.6931378920246823,-0.05113514673808645,-0.024408538024945935,1.0,0.1280759106164432,0.06618878092788194,0.15411058149014437,-0.07242538556299488,-0.05303938571635033,-0.082327410754777,-0.12271221002791848,0.10595658570325822,-0.022138780440887233,0.01463471355564081,0.1120960767150495,0.07593374058313994,0.030523048959228805,-0.10198208103723205,-0.05281454939963206,-0.1394960307468085,-0.031763254840611405,-0.017603105932587074,-0.062194652105837384,-0.05629600027092464,-0.08402920613482674,0.08401171732525746,-0.0076610845593264075,-0.031554785493308264,-0.09427621908849042,-0.04531992583154411,-0.08335326738773931,-0.0611146976279626,-0.004050909196683861,-0.03631899192219762,-0.021938426556774394,0.03467652707426147,0.04851178953416672,-0.06100834934988019,-0.025817087379745658,-0.1166007179519072,-0.014404260544345944,0.10096541852275319,-0.09105318598308779,0.0534847822620199,-0.08514006742815595,-0.030494036657712536,0.04094769393778457,-0.06965185103361961,-0.13496270617042222,0.009197328563171292,-0.06023438687900161,-0.0956320162515711,-0.08200306337361432,0.21190624480979725,-0.028550990270174503,0.07273847307700483,-0.00031934004652136065,-0.07712020522238053,0.04442538948503705,-0.06667669519829057,0.07278575297727144,0.002845027429129113
bio,-0.07604536797216233,-0.07406095061421998,0.07820823349249284,0.07507439717040006,-0.0651694907613114,-0.019691978448938507,-0.05137760811281826,0.0639630400655725,0.018528989831235836,0.0738621676207245,0.001458163069727195,0.05587998126767615,0.19751973718680538,-0.0172140424500966,0.02605609413181711,-0.012743202325337193,0.025892301028673386,-0.1820990424079037,0.17258156492696058,-0.14776044186634554,-0.010011764143575465,0.10080930065151371,0.1757129482645991,0.08969139342087237,0.018259653134676656,0.052830198259159744,0.16333255385570994,-0.0969386426538733,-0.015674154044045555,-0.10806196611044078,-0.05923125143249979,-0.051342224997226564,0.1647196581215042,0.09027795426975606,0.06429249472755773,-0.017931512516969946,0.08268884739996096,0.04164574715170476,0.1251075457296404,0.09698820086389337,-0.0807523997530945,0.028679678130716067,-0.05487808873791893,0.032024035043320624,0.2513759627663694,-0.021577244607197527,0.3392128174542233,0.1408709671095193,0.3934509401872572,0.059960363678828045,-0.2058897627169933,-0.04001113650656026,-0.165492391876668,-0.07010768372725756,-0.09838511054758667,-0.07644923312421102,0.0036919587827918352,-0.009125259456123953,-0.16789186189082356,-0.07434132430237335,0.08373019379055921,-0.07779881703859602,0.1192193432351726,0.025642569567135502,0.03767876523565393,0.1280759106164432,1.0,0.4782249938371988,0.7521270695407958,0.362246014858251,0.29095096154872485,-0.10342899894670209,-0.15114754690846696,-0.013626810828684633,-0.067451889591474,-0.054558791308904696,0.01954483817825107,-0.07610233453917324,0.14263348599815895,0.087415272623108,0.07391166447651139,0.09922655241716852,0.0731635339170766,0.04112861017393909,0.01532620938019393,-0.01479162526567803,-0.014585949729825092,0.12787235786982565,0.053807485862146426,0.16650867104254155,0.3006001620010198,0.41835385803598407,-0.16326883951839447,0.1758541467894006,-0.038421536911501034,0.057002818120606875,-0.07698625793066217,0.16224559523915236,0.026536485675796147,-0.0815225651007563,0.07553803470066957,-0.002827015721839709,0.003397299180859007,-0.029293300998908738,-0.08385613395044837,0.10257751062607888,-0.05510187142609072,-0.14675360732499493,0.08015849664596487,-0.14166798417541845,-0.055205090288530725,-0.10162648338292012,0.0010712801981434639,0.09015683781752883,-0.028797652027421756,0.08466395561069816,-0.07217543257375085,-0.0007294241999892912,0.07556615323300873,-0.014142244186262271,-0.12342717077844609,0.05824329717491687,0.09959586537634496,0.049119336675547326
body,-0.1216900947118653,-0.11927429004900413,0.02415072836861806,0.009664180944213912,-0.06778987784002484,-0.0663708241852938,-0.04390934541909773,0.012322785965319608,-0.013898248229421113,0.04695585793473502,0.009198181749764693,0.0982444556557527,0.09370143864841449,-0.04409663975030012,0.02515801261863699,-0.008725073599425991,0.019462108170682765,-0.07301016771021805,0.09604042037394112,-0.014769694481129277,0.02631760209099574,0.014127522786552342,0.06690816259460058,0.0308159112910537,-0.01240791393029854,-0.0096428709765292,0.04953896880013838,-0.08464079167169325,-0.00662184560901055,-0.052801488547751095,-0.031760696474398546,-0.006856739039450388,0.08469494515093302,0.047242115979412705,0.05566903668867057,-0.026451061547513376,0.05581194281811888,-0.00831090405761415,0.0302385022486804,0.08237931187127288,-0.0020813253905311883,0.08191626684620487,-0.06548037616486539,-0.10035644102272588,0.058473466232034,-0.01512855130887205,0.07822916311042835,0.037401290982778494,0.16500673171594624,-0.04966696968206379,-0.08594774880365573,-0.08339816665907573,-0.08205770331076045,-0.01106032081260391,-0.06842463443721913,-0.024646959882501995,-0.00953141529106206,-0.010245983203625644,-0.11845609434234693,0.014360337029844262,-0.0015398894838001668,0.01676385835087923,0.07822226871508232,0.02476225461280357,0.0659184472288326,0.06618878092788194,0.4782249938371988,1.0,0.018801116402466858,0.06047819176344696,0.022510351655633778,-0.06934320853566647,-0.1293346099867936,-0.021564459257650978,-0.005293760260879407,-0.029584223160566983,0.05529211322773639,0.023318556588587284,0.002171888726421932,0.06418954160258036,0.09063415439175453,0.16668590231785432,0.05694545883572423,0.022983680345735898,-0.04922422280549972,-0.0008161241948989093,0.03081710209576365,0.004141871142477359,-0.031058116567444893,0.05601191758811239,0.1824473333118933,0.22810053523937063,-0.07947573328006928,0.18443722414527441,-0.02452201310913637,-0.04260596227605121,-0.03170672672459332,0.1373252203887688,-0.07946341599468473,-0.05003581088830737,-0.0426547376976847,0.0010981987076095778,-0.023495357529668928,-0.005620001879135679,-0.055877100860945,0.05498560211249177,-0.06911445136909122,-0.06336146236232854,0.026473075049938087,-0.05860234818437836,-0.057825031908699906,-0.12461964257724784,0.043639508208820586,0.0899365086833506,-0.04601331740495368,-0.031342424708252915,-0.08512692841097368,-0.047264761558461064,0.12005846766076593,0.0365778890793582,-0.0008211837196150932,0.06198982490898679,0.10784648906862589,0.031456725200657946
health,0.009042117068543971,0.009429758048266472,0.11549239404104891,-0.01856096412835459,-0.008232425177504507,0.011711324341033644,-0.03588805099766218,0.0820146586561185,0.0182201905383393,0.0670222944178872,0.002648863962881121,-0.034317488433254884,0.1556398491780346,0.01766977506515988,-0.028348960962232227,-0.036914744265590965,0.07011843423839402,-0.1709053927833141,0.1676374052544987,-0.12422138811073875,-0.007251843425771586,0.09189593187053155,0.16460969680060927,0.0863746631207066,-0.016139656082175415,-0.0033889103736658753,0.12617004167873963,-0.07296752158219966,-0.054867027106610164,-0.12591265751518682,-0.03205765843127591,-0.02407363677953852,0.20021111759198032,0.1267470613610789,0.05912118884373649,-0.050656359571142846,0.06241480111978963,0.004071480417372455,0.09884880519710385,0.08395101017545485,-0.05813348731857237,-0.04308964885540673,-0.05402017593710008,0.09969635603250555,0.13901507448673572,-0.05209678901746563,0.2236155871494669,0.1610108699896524,0.1022071731572212,0.06665989781682341,-0.2400746861333528,0.011346301446223903,-0.1472602683345526,-0.10620277564047735,-0.08765445596360119,-0.034798707965161726,0.07276616946927328,-0.020113245833162628,-0.09724596178169985,-0.05477066223743434,0.0700523208936275,-0.08938601288386336,0.1095037814586414,0.021211714870295006,-0.034842268052914925,0.15411058149014437,0.7521270695407958,0.018801116402466858,1.0,-0.003558751202574422,0.22537773334221006,-0.0919363573553584,-0.16152721346945337,0.042957293630548156,-0.056182838218893374,-0.02030432786340272,0.0282806185995,-0.06475204761151421,0.12365343759373776,0.011802715559071364,0.07793065093622165,-0.03609118712688381,0.08828205359754433,0.09141628897266187,0.047465844456271,-0.03456854911559042,-0.006756506483364216,0.12332830847862804,0.07732171110072152,0.159733035583971,0.051534860810293556,0.06577160349682,-0.1217969692846548,0.12253151813997501,-0.07226719727575456,0.0793684768331559,-0.07174452530601624,0.07619441731752746,0.06541137817920259,-0.05658402679213484,-0.004519811507001902,-0.003557966421899043,-0.008983225214524135,-0.03903302126399745,-0.08739182803431718,0.08494812876237953,-0.02794519929279775,-0.11625546606172875,0.11585064992370142,-0.12722717577245707,-0.06751308368124018,-0.01929896246050971,-0.06036638815684687,0.06587517947719196,0.007471945879189568,0.13605056242123234,-0.018070040858764454,-0.007585996429994075,0.046093586452763256,-0.03197199491329791,-0.12964351854638714,0.014338575357131357,0.10190897026443853,0.05798233931805839
sexual,-0.08267666930273786,-0.08076782492088343,-0.013256477842916139,0.24931792055755891,-0.08125158273174342,-0.02012722093743829,0.008948509655075024,0.03496033169366158,-0.0008146729790716723,0.04131546069129249,0.005537667705021235,0.04934252599356284,0.10815974357207232,-0.023958726942259423,0.0329428925506892,-0.017343141567544497,-0.05942766412869555,-0.11976016170757026,0.03732520867041097,-0.14036631628089635,-0.05994418221119558,0.07050699771136235,0.022626996104608416,-0.018696626850840444,0.004206494028902466,0.015430912410526968,0.08268637571113115,-0.014015765992334877,-0.03818116371450348,-0.0552405352952017,-0.054430775341717245,-0.017060208274785986,-0.048935695736564984,-0.09359429287079672,0.0557928957771919,0.03882643089241475,0.0022285114912647015,0.09727968221260419,0.13444741549774225,0.03916860723707954,-0.08556613425931178,0.009288493305223078,0.035322912601999656,0.035791745869981156,0.23971499386957276,-0.02254512189420511,0.33260462310142935,0.023367213451952307,0.6240919695352334,0.014981279704241584,-0.07793933666050164,-0.0064665709008777566,-0.007033620593001302,-0.01354483052772515,-0.05382997370940158,-0.08097134979767863,-0.10172186645714523,-0.04140766566960272,-0.08268957871149768,-0.05605564693842193,0.11042170710191178,-0.043489362330197213,-0.06667504860294261,-0.04496648361096534,0.0248408992099079,-0.07242538556299488,0.362246014858251,0.06047819176344696,-0.003558751202574422,1.0,0.011825838273395698,-0.01607338990329263,-0.048226483773392226,-0.01767075543356201,0.01042143435948054,0.00978149086990469,-0.04457826278581099,-0.0613707616988882,0.15836698938724186,0.07350341924912103,-0.032335326029642605,0.052458809483291874,-0.035363675352953886,-0.03981027890554564,0.07033786712274191,-0.026821939211564626,-0.06013484073727806,0.13311841220113732,0.010798684617964146,0.07620278555082349,0.4974847751243502,0.7547988602957652,-0.06589619069655392,0.02233280624839347,0.039598338146232356,0.04862675953598757,0.0010277905217470767,0.047932247235577125,0.029893030385189902,-0.022645245104556268,0.2386479918553862,0.010167486197767571,0.07274366647131282,0.0027129528090766596,-0.02051770739469712,0.09456606502783636,-0.005826342804713236,-0.043154975360383374,-0.011934316642884402,0.0060982743268383315,-0.015656951716810228,-0.08289466204040183,0.04929311785691257,0.05846788756203482,-0.033595015968339775,-0.000628232496120301,-0.0012594451693769173,-0.009939178570370915,-0.08206032670520333,-0.024693202646154582,-0.05970454329886275,0.04187360305413745,-0.027763305018081053,-0.04821767534815421
ingest,-0.003899840664486741,-0.0031356744046794833,0.033655914877856144,0.08416780110005949,0.0011192503072959311,-0.013550062985707448,0.03214880777528122,0.022569713666428994,0.03266926274469746,0.020956134595644448,0.009517438001435865,0.018719515732124017,0.03798135423830961,-0.026854255451582477,0.0063155014167705,0.04449993031284737,-0.0012724748254192546,-0.0035792504889654406,-0.042617720121009915,-0.07425200837274694,-0.03761295124507897,0.07935172835955459,0.05177164195500368,0.02514077065802654,0.004549301352257947,0.04203177620780717,-0.0037452132681032014,-0.0058900639021073455,-0.07423986845130413,0.10245348344401202,-0.0017490048611912834,-0.05844001951260594,0.09511025456575538,0.03955396490529557,0.03911404423180588,-0.005594171769047813,0.00022051863541092175,0.026086433459744346,0.061262672386762355,-0.040781178555771354,-0.038167810176225975,-0.04937785103553392,-0.02249488339673353,0.06108903010923173,0.03233326240830974,-0.051131665395975245,0.0926625980345195,0.003680255504388629,0.1693163634583073,-0.07814344187975472,-0.005873187830552611,-0.01347624271475733,-0.06321400382719411,0.07873835088272997,0.05046089571130437,-0.09704120913593761,-0.04347552945457495,0.02228632254955477,-0.14801947488090136,-0.06919025062281106,-0.03913565601335852,-0.04905711802622833,0.08191551331586222,0.23670205833675667,0.0009168283434305879,-0.05303938571635033,0.29095096154872485,0.022510351655633778,0.22537773334221006,0.011825838273395698,1.0,0.053707943588417933,-0.05020154104357884,0.04887002313818725,0.06442607905448636,0.014666645157396145,0.04737303579067697,-0.03999590565627444,0.062400370466061617,0.05366039574096384,0.006904654252681838,0.12424107284162504,0.012809211656426804,-0.03694880588998688,-0.05887281598952863,0.15065851048763032,0.027126163645871847,-0.030654491440562683,0.32907920798239765,-0.04708248707441375,0.14202388820700568,0.1578331107685323,-0.03591583836024788,0.08939611024776004,-0.0423654401635639,-0.0073151442648418975,0.03619980753992135,0.20725015940221725,0.0296170389647744,0.027731690779285993,-0.003882471932698566,-0.016465922957598588,-0.03297811985462473,0.016110373687432566,0.00888139104818646,0.07725340558422379,0.011489229000668214,-0.056863784205770485,0.03474636553757774,-0.04160045065048096,0.009202232186722342,-0.042310506476342845,-0.0686177295907464,0.017638154561646757,0.001337267265450088,0.030418393831538763,-0.040890403920517085,0.014640256504261267,-0.019920744937572333,-0.029684917072194148,0.0018843677487096248,0.13006821064201177,-0.0767479569496156,0.11658364743130552
drives,-0.009743007993449838,-0.01059894547665196,0.013016335418463488,-0.06509536842304298,0.04543167354699819,0.05372143398478945,0.016862283677308316,-0.06850153643719355,0.007396811433919033,-0.005978762369716175,-0.06854383813213825,-0.018581726412768864,-0.03526684478470622,0.02867526986066719,-0.04795660627170951,0.0807842560924012,0.16262817223834586,0.23985080449345134,-0.059367868009737264,0.044944697741364684,0.061323398727563566,0.15167267462871345,0.2644878605575049,0.062277566056099236,0.029565064588729845,0.07788593934606436,-0.06105427684646369,0.20652881062661238,-0.054514468709453305,0.1660853749308696,0.047064053259998385,-0.071232127568541,0.008894564972008056,0.16056066630540733,-0.027739146016374127,-0.09839924683066487,0.003359640425157267,0.09408730275256177,0.007599145732840794,0.19816224327608623,0.14713727342957844,-0.08772608707883105,0.16308278531735027,-0.0116396487780052,0.2825189581226742,0.2855120128177417,0.10796365783785325,0.05258010007110215,0.02591207146833749,0.07737183844891886,0.3128459130554048,0.14665536161854018,0.4703888103575433,0.09835147466145196,0.19140656685685148,-0.04622580716333044,-0.13578088315945586,0.013164540417493844,-0.038398853727913684,-0.011372529614720323,0.021508327157922738,-0.020817174832158027,-0.10747499045112753,-0.041409987686966354,-0.06055326263218567,-0.082327410754777,-0.10342899894670209,-0.06934320853566647,-0.0919363573553584,-0.01607338990329263,0.053707943588417933,1.0,0.6031507635539101,0.48025726011959985,0.6945003732381578,0.4981409211376933,0.28870382048484033,0.08398223794283458,0.004408862413050826,-0.04431072338978132,0.16192217777969822,0.042478385439768306,0.1287977020695163,0.0521633879686583,0.16243023574850662,0.12714031384679875,0.021880629366460055,-0.03402194275174957,-0.005685812977269329,-0.06352593410963159,-0.09676987078210654,-0.03049275793184929,-0.05895947177859444,-0.10530831102833815,0.010120458583238871,-0.09527505485860269,-0.0634061464552194,0.07721965771745644,0.04989060072005268,-0.08803606351544338,-0.05332435775544253,-0.032999094630704,-0.05559309778784916,-0.046277839327504344,0.040240422368699416,-0.04477024739434664,-0.027687505814292322,-0.08020400683846582,0.014984720798666317,-0.19841891873770376,0.1649679217975912,0.13176909243273113,0.03189779266851792,-0.02317758987745507,-0.001263832659005639,-0.0768335099419819,0.053615731206409833,0.013841382860561307,0.14456369510606742,0.023082006698900537,0.12074660507567181,0.07207723141848611,0.022397993042842984,0.04073098795858833
affiliation,-0.03881430464691767,-0.03994113903713051,-0.05294354492346984,-0.023950524442605828,0.031859746912837265,0.049285499926233496,0.003938199935138374,-0.11088930765545707,-0.03952225864589404,-0.08272764083869258,-0.15186066172521942,-0.009724670834987164,-0.21378100895004087,0.046998228076129564,-0.015380136911698112,0.03313954294582625,0.09333697833906344,0.40772320963326797,-0.22569730501209923,0.14195099278753534,0.04899315096759475,0.01390992510330073,0.106476471504384,-0.05884965923641923,0.03763723778935513,0.12073730273969041,-0.12025931294564073,0.36787231451042823,0.009154571766135843,0.25730446807173907,-0.01548624397044912,-0.12274917296437819,-0.05496787851947568,-0.04956495863335227,-0.08812578213831153,-0.09872993045865852,0.017765980575859798,-0.052676421538656454,-0.1320385839197284,-0.029094022797803525,-0.023796175727609288,0.0033299515763564277,0.0010593684321782313,5.1159682463005836e-05,0.06944237792717672,0.21008049723944913,-0.09803956326047054,-0.06248133514140748,-0.07029449099947575,0.0010346857441428552,0.5601423232849613,0.2701162817913309,0.6558145063293608,0.20328044962700345,0.210629945235279,-0.12564715742739324,-0.12016653438237138,-0.019868685102541164,-0.014463625852962727,-0.05994267673474932,-0.10766447249633743,-0.0671615476177784,-0.06923718812834566,-0.001877280797654638,0.04812352044812389,-0.12271221002791848,-0.15114754690846696,-0.1293346099867936,-0.16152721346945337,-0.048226483773392226,-0.05020154104357884,0.6031507635539101,1.0,-0.06741417738447097,0.36897192530133077,-0.04397970627512642,-0.06751590263207896,0.02431739781690096,-0.08546971851873073,-0.06041776207394077,0.015948530334516545,-0.04068265343888427,-0.03564945479355193,-0.077172566007398,-0.051765841817111094,0.15982561899443412,0.11457423806362328,-0.04646236795060121,-0.0320629300144837,-0.06974695691559761,-0.09906327009599905,-0.09060117291396105,0.00787345971594671,-0.07813359790282362,-0.04834060841977648,-0.04375920457433457,0.03961335253249421,0.07293316151784528,0.0012174984200550825,-0.046909328865857795,-0.027871025189510863,-0.024499628260630592,-0.02763572213985351,-0.056129543542938434,0.021058197100908657,-0.111041469763006,-0.0024454238943605973,0.045064264004472075,-0.05188608993961513,-0.025368196094616543,0.10768968139493644,-0.008413913319659117,0.005672814521745204,-0.0840519241498916,0.0463868170065234,-0.024075499910202573,0.12217469567733742,0.0016205290950305235,0.1856448850698544,-0.023992274116410583,0.06104686409973684,-0.08527171155158783,0.002160751977759375,0.02564459272165083
achieve,0.060674747273372145,0.061214327652114986,0.06100037088595746,-0.07799387483368204,0.12870663737904078,0.03946517604470586,-0.01097824888688138,-0.027374788260118396,-0.030092637981508207,-0.0002115588051507396,-0.06588745336834116,-0.028533599286210007,0.12370548845871317,0.008511766828321112,-0.03966101441070867,0.005519816776094917,0.0703793633186938,-0.03269359389711028,0.017444034524103078,-0.029005210051390323,-0.013847365766050071,0.12668367949119083,0.10260732907789756,0.012210724695699504,-0.05733961287631899,-0.009386316920520806,-0.00015799855260772877,-0.07737241074079117,-0.06986502148835856,0.019794195706485794,0.07273575452473453,-0.08798962891990122,0.03085115365072686,0.08247325530176582,0.040567288168721016,-0.10556756375143728,0.02302258770016089,0.18889165744290912,0.0746611744259934,0.1308611300529078,0.1612551667725092,-0.1443587163503835,0.1607805909781937,-0.023623629983921268,0.24720071505630223,0.14347582488270066,0.20119277241103375,0.09085324336423631,0.0624647107824929,0.2021428847043414,-0.0655260638006932,-0.02633749625316373,-0.01917185021143739,-0.03107195125890775,0.05702155653751065,0.11682241850564855,0.01953626781820745,0.055702739539998596,0.008553583188500975,0.10808459700607717,0.11043093582975255,0.0018518531983715493,-0.007713842528802582,-0.012527455636826763,-0.13009793412217258,0.10595658570325822,-0.013626810828684633,-0.021564459257650978,0.042957293630548156,-0.01767075543356201,0.04887002313818725,0.48025726011959985,-0.06741417738447097,1.0,0.35388365681922396,0.3591712448389636,0.1911939951169993,-0.04523066152327299,0.09944871635482988,0.017939441621882105,-0.026192645817973315,-0.06759460792734412,-0.02855209391776491,0.030538257297391503,0.2105790881805769,0.04485931318804039,-0.06677061788077755,0.024244110669132863,-0.029748119512551463,0.011187693860692172,-0.05006734448512019,-0.0021843921660548325,-0.061586499811232126,0.0006067032486392282,-0.017291162634813655,-0.08838812337863472,-0.022763742110126703,-0.0215386122394024,0.08357603027267994,-0.037109230226061565,-0.060438252472717335,-0.014028511294163019,-0.05595345356697166,-0.01202155857099218,-0.03920332924498067,0.09895159633550872,-0.045191725983777305,-0.036504278339403035,0.05947326382513012,-0.07298381508009459,0.00952736743908295,0.14499660473395834,-0.010883098224350858,-0.009594393478158724,-0.019230667505620764,-0.026019069212745542,-0.03426373772733557,-0.0008894000368218966,0.026308594989586712,0.01127402993289621,-0.04032699146871984,0.13216115128099792,0.01707477683148788,0.07796213506803756
power,-0.04183898741648588,-0.04112855999866499,0.010107973171943407,-0.029499523562040875,0.06550256985440338,0.007335625913434312,0.007893742214753148,-0.023851719090962828,-0.013732441622128949,0.05750652749926397,-0.007847966814728461,-0.09052185787786511,-0.03870307097140579,-0.03142560404394089,-0.06628310705144841,-0.013341143991442327,0.2040782847946319,0.17321234816128148,-0.1076364121073918,0.06838476381595786,0.032067827556706674,0.03975098420905249,0.09748648461834138,-0.04900538136229465,-0.07371998480698741,-0.03051621326199875,-0.0914649186558947,-0.037939157052398906,-0.014481480120649613,0.0976877169932973,-0.0008307521105548072,-0.0843693299728694,0.02535805255727204,0.07839596988169845,-0.052430826915368975,-0.16432339948824545,-0.01096008404465379,0.04947513992130855,-0.09377961086648835,0.139831802686068,0.10898135715995672,-0.10047903909268073,0.04117346957754146,-0.04518854624596296,0.2391566609332419,0.23385279354985575,0.10151157016551776,0.08910936327557899,0.04794732923406943,0.1016865694314491,0.17121809344433617,-0.04415903546955625,0.31397711034810155,-0.016320739949585984,0.17009613692690867,-0.04568014581948293,-0.07666071802758147,0.008662253838680306,0.034514499071121744,-0.015120823526793845,-0.08365177236797433,-0.06948839697977584,-0.06907464826039779,-0.01867441365092439,-0.06456081529169265,-0.022138780440887233,-0.067451889591474,-0.005293760260879407,-0.056182838218893374,0.01042143435948054,0.06442607905448636,0.6945003732381578,0.36897192530133077,0.35388365681922396,1.0,0.225229556906763,0.11125821496398533,-0.10548091831684753,0.013701851855535775,-0.01549807181120076,0.046541932115043386,-0.035550960819297865,0.10563530032171149,-0.09481261892868963,0.1540165371708682,-0.04459541946885833,-0.04691656557192478,0.0220719651433362,0.0643318242693691,-0.037756670894942064,-0.050999977232928026,0.03208942037932823,-0.07097571458294448,-0.09772695353848455,0.042582739867726656,-0.04310954496582593,0.042016746350206385,0.12521356006190235,-0.050095653575274325,-0.041800139037665954,-0.05169734147101816,0.04586335720129379,0.008258126695112543,-0.041262006745315175,-0.07200626524423137,-0.05996063882191162,-0.021977584243570967,0.02845988235136111,0.013268999105495755,-0.033915675760878235,-0.027312112288590786,0.0891345028151759,0.06913780245324351,0.031867816775988315,-0.07475348280671619,-0.10479216954219753,0.08096204718463984,-0.036850210523076306,-0.022253193805875846,0.09275551404496143,-0.013750260199822527,-0.07658448259844909,-0.0009514783693686878,0.055912306426410756
reward,-0.04162568087151708,-0.04264670871290169,0.04571905483935559,-0.0159033560179547,-0.046479758998155714,-0.008934344471701031,0.00010500254102857384,0.008716641220976668,0.056970813887599746,0.03201030596886438,0.016002442451343076,0.011426637116373383,0.05912426369403957,-0.018511666130852637,-0.013996478340060375,-0.0027040152852154478,0.0666770536840725,-0.003004035728549969,0.015384552660204009,0.17183574234660975,0.008099781203738695,-0.0764371635753238,0.13778503656729643,0.05722457922217822,0.013650761182350967,-0.04250871413775694,-0.034574643025828466,-0.008561541941153997,-0.016409832068296708,-0.009132640864353685,0.03160526594286909,0.08979199810808845,0.002762279095142281,0.13212847469858477,-0.00476876757151004,-0.0057897233319899,-0.07204765430249896,0.14769337171856042,0.16303141933313645,0.2559825657653823,0.3404895202649964,-0.06362555946010454,0.15792314213409722,-0.023090539400108433,0.21559083341545118,0.33574620982171166,-0.028168458814126347,-0.02050374268752824,-0.025235311428307955,-0.054110600837994335,-0.009290908527360165,-0.035447945444296546,0.0948323726290281,-0.06229552110097982,0.10130135776993807,0.032455712178607425,-0.05661505560064259,-0.07238003315550919,0.046387918944303504,0.024913239922855178,0.12222331143695372,0.028497028558048636,-0.061370449328897576,-0.08070225297343878,-0.06126673426043009,0.01463471355564081,-0.054558791308904696,-0.029584223160566983,-0.02030432786340272,0.00978149086990469,0.014666645157396145,0.4981409211376933,-0.04397970627512642,0.3591712448389636,0.225229556906763,1.0,0.04170167355261545,0.12290383190567916,0.06833182448378296,-0.021701079900010908,0.09905008242171515,0.08870187781907521,0.08033681861510171,0.07969503217243029,0.02693756830085836,-0.03194511590839503,-0.07621391723798397,-0.0668402319673671,-0.0675800069216837,-0.04258434495674796,-0.05332840376627664,-0.019012602564785507,-0.04466585069232179,-0.04219519772880557,-0.023439507490994584,-0.04690928921098017,-0.06879341544883091,0.002883522607977723,0.044315170047873054,-0.047287573628847744,-0.03675232262558961,-0.049984520347424274,-0.006531850417036458,-0.000794014434685348,0.02504257771281489,0.030596345319038855,-0.011591668562137097,-0.07880720892342923,0.048029880655500075,-0.15080405487179982,0.11036552486042799,0.1779618243205475,0.009697026512246451,0.04065526766047469,-0.01063437510901922,-0.0403602612177175,0.08469408281288973,0.024789195156676398,-0.036602342712440054,0.06019117198446449,0.1396340389274033,0.09010568398229213,-0.09575602233735038,0.06797137286286895
