,post_id,family_senti,partner_senti,self_senti
985,1upf9l,0,0,-1
986,13c6tx,0,0,0
987,1sdjgt,-2,0,1
988,1uuva0,0,0,0
989,1wbz3t,0,0,-2
990,2387el,0,0,0
991,238bgz,0,0,0
992,24miks,0,0,0
993,24p9c4,0,0,0
994,24sw5l,0,0,0
995,15stk1,0,0,-1
996,1y148z,0,0,0
997,1zb1o1,0,0,0
998,2ltb3t,0,0,0
999,1k1789,0,0,0
1000,1pek46,0,-2,0
1001,1rx8ml,0,0,0
1002,bw2vk,0,0,0
1003,g4cqu,0,0,0
1004,2yjczh,0,0,0
1005,2x6224,-3,-1,-2
1006,2yckh9,0,-2,1
1007,31903u,-3,0,2
1008,31ivlr,0,0,0
1009,33xqcb,-1,0,-1
1010,o0mij,0,0,0
1011,o38z6,0,0,0
1012,o684k,0,0,0
1013,o8pa6,0,0,0
1014,obrqq,0,0,0
1015,oeq19,0,0,0
1016,oeqq0,0,0,0
1017,omtrg,0,0,0
1018,or6os,0,0,0
1019,pbml3,0,0,0
1020,qicej,0,0,0
1021,t28xe,0,0,0
1022,t9xgq,0,0,0
1023,wuu6o,1,0,0
1024,275plq,1,0,0
1025,1cjsu8,1,0,0
1026,1cn0au,0,0,0
1027,1cytyb,0,0,0
1028,1d4g8b,0,0,0
1029,1e366h,0,0,0
1030,1ent1g,0,0,0
1031,1fbi5f,1,0,0
1032,1fr5t0,0,0,0
1033,1g6l2u,-1,0,0
1034,1iwdve,0,0,0
1035,1jbq4y,0,0,0
1036,1jx5sy,0,0,0
1037,1jyxqd,-1,0,0
1038,1k7sjx,0,0,0
1039,1k8e3m,0,0,0
1040,1ntkia,0,0,0
1041,1nw3uo,0,0,0
1042,1obqx6,0,0,0
1043,1ot98u,0,0,0
1044,1p0oyp,0,0,0
1045,1pl9bt,0,0,0
1046,1pqbb1,0,0,0
1047,1q2lcd,0,0,0
1048,1qcfjn,0,0,0
1049,1qkzpu,0,0,0
1050,1quciy,0,0,0
1051,1rvjf3,0,0,0
1052,1tmqkv,-2,0,0
1053,1vpwt6,0,0,0
1054,2ufui5,0,0,0
1055,2ekwlh,0,0,0
1056,2k7z5f,0,0,1
1057,2k87ku,0,0,-2
1058,22ggo7,0,0,0
1059,264y31,0,0,0
1060,2rdpv8,0,0,0
1061,3bes6j,1,0,0
1062,32vgfn,-1,-1,0
1063,2k5ovs,0,0,0
1064,2vulgy,0,0,0
1065,wfi6z,1,0,0
1066,zm5g3,0,0,0
1067,12aqzm,0,0,0
1068,1cwb59,0,0,0
1069,1y7lyy,0,-1,0
1070,2vm49j,0,0,0
1071,2vnyw5,0,0,0
1072,28jcg6,0,0,0
1073,28y6pc,0,0,0
1074,28ycl8,0,0,0
1075,2z1mkj,-3,0,0
1076,3401rz,0,0,0
1077,343uy6,0,0,0
1078,36c4o4,1,0,0
1079,37t3i9,0,0,0
1080,2svyap,0,0,-2
1081,2sw76k,0,0,-1
1082,2t8cyi,0,0,0
1083,2uctn5,0,0,-3
1084,3cmk4g,-2,0,0
1085,3dj7i4,-1,0,-1
1086,38hkj7,0,0,0
1087,10tuih,0,0,0
1088,1ongw7,0,0,0
1089,20njm8,0,0,0
1090,2tnfw5,0,0,0
1091,3ezben,0,0,-1
1092,2auyc6,-3,0,-3
1093,3asn5o,0,0,0
1094,p4lpk,0,0,0
1095,p523m,0,0,0
1096,p98ag,0,0,0
1097,pz6ad,0,0,0
1098,q9xu0,0,0,0
1099,qa3xh,0,0,0
1100,qvzsi,0,0,0
1101,rje4m,0,0,0
1102,srx8g,0,0,0
1103,tb92o,0,0,0
1104,ugf1s,0,0,0
1105,vxq0t,0,0,0
1106,vxvfr,0,0,0
1107,vxxk4,0,0,0
1108,1u3y4z,0,0,0
1109,1ys58e,0,0,0
1110,1gq8qw,-1,0,-3
1111,1yoogw,1,1,1
1112,275w7t,0,0,0
1113,2918v1,0,0,0
1114,39oyah,0,0,0
1115,1edhiv,0,0,0
1116,1g3rw8,1,0,0
1117,1gxhvf,2,0,0
1118,1syl9w,1,0,0
1119,21zzgn,0,0,0
1120,2n8z8i,0,0,0
1121,2o54ik,-2,0,0
1122,2qz2sy,0,0,0
1123,33on3o,-1,0,0
1124,37ff3j,2,2,0
1125,3bubz0,0,0,0
1126,3cw5a5,-1,1,0
1127,223ewb,-2,0,0
1128,1r1tyw,-3,-2,1
1129,1t3hxf,0,0,-2
1130,28dcvi,0,0,0
1131,28kq5l,0,0,0
1132,28msiz,0,0,0
1133,1ea80h,2,0,0
1134,1eoeca,0,-1,-2
1135,2xrgbf,0,0,0
1136,30rzjb,0,0,0
1137,31ehez,1,0,0
1138,38dxjd,0,0,0
1139,38h3wu,0,0,0
1140,38spvh,0,0,0
1141,395jvm,0,0,0
1142,36xa39,0,0,0
1143,374jrv,0,0,0
1144,374nt5,0,0,0
1145,2n6rtn,0,0,0
1146,2ps1jq,0,0,0
1147,2qthop,1,0,-1
1148,2s761j,0,0,-1
1149,2sifvd,0,0,0
1150,333zy5,0,0,0
1151,2g691o,0,0,0
1152,1abdhm,0,0,0
1153,qqzdj,0,0,0
1154,rovrc,0,0,1
1155,ry1lg,0,0,0
1156,ry3vy,0,0,0
1157,s2vq4,0,0,0
1158,seczm,0,0,0
1159,sqseu,0,0,0
1160,t4546,1,-1,0
1161,t99yu,0,0,0
1162,th6gh,-1,-3,0
1163,vi902,3,0,0
1164,x0nu1,0,0,0
1165,x5uqq,0,0,0
1166,xb47a,0,0,0
1167,xejir,0,0,0
1168,xsc39,0,0,0
1169,yskhy,-1,0,0
1170,z8qxl,1,0,0
1171,z93dq,-2,0,0
1172,zk4ov,0,0,0
1173,10idjm,1,0,0
1174,1119zz,1,1,1
1175,12qlb5,0,0,0
1176,12qnst,-1,0,0
1177,134m8j,-1,0,0
1178,13l9mz,0,0,0
1179,1cwghe,-3,0,0
1180,1ezbru,-2,0,0
1181,1je5ei,0,0,0
1182,1t6rek,0,0,0
1183,1tiyg4,1,0,0
1184,1tizyy,0,0,3
1185,1tusaw,-1,0,0
1186,1tutdy,1,0,0
1187,1tuu2x,0,0,0
1188,1v3u6o,-1,0,-2
1189,1vdwtw,0,0,0
1190,1vlfhv,0,0,0
1191,1vyyxp,0,0,1
1192,1xtut9,0,0,0
1193,1ygww5,1,0,-1
1194,1yka5p,0,0,0
1195,1zw1w8,0,0,0
1196,202fgx,0,0,0
1197,20r1j1,0,0,0
1198,20xdl9,0,0,0
1199,20xkzk,0,0,0
1200,20xonh,0,0,0
1201,228fkd,0,0,0
1202,22ayz1,0,0,0
1203,22ciq8,0,0,0
1204,234dxk,1,0,0
1205,236s4x,0,0,0
1206,23g0s0,0,0,0
1207,23l5jh,0,0,0
1208,23moj6,0,0,-1
1209,2511na,0,0,0
1210,25m79u,0,0,0
1211,260hhc,0,0,0
1212,264w9n,0,0,0
1213,265tkz,0,0,0
1214,26w9zn,0,0,0
1215,26wqiy,0,0,0
1216,26yngb,0,0,0
1217,271qkn,0,0,0
1218,2720y0,0,0,0
1219,274p0s,0,0,0
1220,27e8jc,0,0,0
1221,27qqhm,0,0,0
1222,27wsvg,0,0,0
1223,28883v,0,0,0
1224,28dblb,1,0,0
1225,28e9g4,2,0,0
1226,28g4wd,-1,0,0
1227,28qp9j,0,0,0
1228,28sf3s,0,0,0
1229,28wrsr,0,0,0
1230,297e1j,0,0,0
1231,29in7v,0,0,0
1232,29rm1s,0,0,0
1233,2b7k3f,0,0,0
1234,2bxfm7,0,0,0
1235,2ffb20,0,0,0
1236,2fxo83,0,0,-3
1237,2fzvqn,0,0,0
1238,2gerij,2,0,0
1239,2gg76o,0,0,0
1240,2hullq,-1,0,0
1241,2iyy31,-1,0,0
1242,2jxnwy,0,0,0
1243,2l790b,1,0,0
1244,2lr6a1,0,0,0
1245,2lzs9k,0,0,0
1246,2o53c2,1,0,0
1247,2roshu,0,0,0
1248,2rox4q,0,0,0
1249,2utg8f,0,0,0
1250,2vhvcg,-1,0,-1
1251,2zjqpt,0,0,0
1252,37ni2v,0,0,0
1253,35kf18,0,0,0
1254,3719jf,0,0,0
1255,3d689z,0,0,0
1256,3ek93v,0,0,0
1257,e2q9a,0,0,0
1258,efrl9,0,0,0
1259,scimm,0,0,0
1260,100w31,0,0,0
1261,32dqh1,0,0,0
1262,1qa89b,0,0,-2
1263,1qbtck,0,0,0
1264,1qfi2u,0,0,0
1265,1qqnj3,0,0,0
1266,1sak0z,-1,0,0
1267,1ses0i,1,0,0
1268,1vadfu,0,0,0
1269,1zgr3j,0,0,0
1270,1zs82p,0,0,0
1271,28fk0o,0,0,0
1272,2fo7nr,0,0,-1
1273,2glwhi,1,0,0
1274,2otzfe,-1,0,0
1275,2rzwl2,0,0,0
1276,2xrh0t,0,1,-3
1277,3dik31,0,1,0
1278,3hmbsf,-2,0,0
1279,dpwrk,0,0,0
1280,fddti,0,2,0
1281,fdw2j,0,2,0
1282,176104,0,0,0
1283,2c4bid,0,0,0
1284,2d8vk0,0,0,0
1285,2e8hth,0,0,0
1286,2fqokb,0,0,0
1287,2fqqvr,0,0,0
1288,2g1ktr,0,0,0
1289,2n39cb,0,-1,1
1290,2ncuav,0,0,0
1291,2nlaij,1,0,0
1292,2qc65s,0,0,0
1293,3h9mi3,0,0,0
1294,zbpqy,0,0,0
1295,1szytl,2,0,-2
1296,21n1xb,0,0,0
1297,25eoa1,0,-1,0
1298,25hm6u,0,-1,0
1299,29vc5w,-3,-3,0
1300,3f5ykt,0,0,0
1301,3ggzvd,0,-2,0
1302,1wykqm,0,0,0
1303,1xofxx,0,2,-1
1304,1y8gy4,-2,0,-1
1305,1ybd59,0,0,0
1306,1yeyee,0,0,0
1307,1yn920,0,0,0
1308,1yqr1i,0,0,0
1309,1yufjt,-2,-1,0
1310,1z4nxk,-1,0,0
1311,1z89dq,-2,0,-2
1312,1zo2v5,-2,0,0
1313,1zpqjx,0,0,0
1314,1zw0yj,0,0,0
1315,1zyq9h,-2,0,-3
1316,20crbf,-1,0,-1
1317,213byy,0,0,0
1318,22aoko,0,0,0
1319,22dsmc,0,0,0
1320,26b1o2,0,0,0
1321,26voim,0,0,0
1322,27k2fx,1,0,0
1323,27l4qt,-3,0,0
1324,284ca4,-1,0,0
1325,29q5tj,0,0,0
1326,2ally8,0,0,0
1327,2axgmo,0,0,0
1328,2b4aaz,0,-3,0
1329,2cu57d,0,0,0
1330,2eg4td,-2,0,0
1331,2eshwp,0,0,0
1332,2j03go,0,0,0
1333,rvpaf,0,-2,-1
1334,ubk5r,0,0,0
1335,uzfcy,0,0,0
1336,vfbxt,0,0,0
1337,2ditdd,0,0,0
1338,1hz20p,0,0,0
1339,1mv7n3,0,0,0
1340,14rvem,1,0,0
1341,15y38m,0,0,0
1342,16agia,0,0,0
1343,1apvco,-1,0,2
1344,1dlotq,-3,0,0
1345,1ee33q,0,0,0
1346,1g69cd,-2,0,0
1347,1gx82q,-2,0,0
1348,1htv4d,0,-3,0
1349,1ig7iw,2,0,0
1350,1is8m2,0,0,0
1351,1jjy1k,0,0,0
1352,1k8wzq,0,0,0
1353,1kje6t,-1,0,-2
1354,1l8fgc,0,0,0
1355,1lhir6,0,0,0
1356,1lw351,-2,0,0
1357,1mx4rw,-1,-2,0
1358,1qc3vv,0,0,0
1359,1r9fl5,0,1,0
1360,1sm285,0,-1,0
1361,1xtq1m,0,0,0
1362,1xyb0s,0,0,0
1363,23rojt,1,0,0
1364,2ar5ls,2,2,0
1365,2doafx,-1,0,0
1366,2jhzxp,0,0,0
1367,nrcky,0,0,0
1368,czp6r,0,0,0
1369,f1hnq,-1,0,-1
1370,28xrv1,0,0,0
1371,2yvu5s,0,0,0
1372,2mr5hk,-2,0,-2
1373,1awmrw,-3,0,0
1374,1bi2aa,-3,-1,-1
1375,1c3ix9,-2,0,0
1376,1c70mx,0,0,0
1377,1fosyf,0,0,0
1378,1sh7w0,1,-2,0
1379,1njm85,0,0,0
1380,13niob,0,0,0
1381,1b48o1,0,0,0
1382,ie0on,0,0,0
1383,mai4e,0,0,0
1384,nppuj,-2,0,0
1385,20e0zy,0,0,0
1386,psz36,0,0,0
1387,qpze9,0,0,0
1388,2l5etd,-3,0,-1
1389,1qy0du,-3,0,-1
1390,1rb401,0,0,0
1391,1rk1v8,-1,-1,0
1392,1u0v8u,0,0,0
1393,2ghnns,0,0,0
1394,2h5ae9,-1,0,0
1395,2h67sd,0,0,0
1396,2h8cq6,0,0,0
1397,2hdi0z,0,0,0
1398,2hfa8e,1,0,0
1399,2hih6l,2,0,0
1400,2hmhqh,0,0,0
1401,2hmwjk,0,0,0
1402,2hs7no,0,0,0
1403,2i84pc,1,0,0
1404,2iewjh,0,0,0
1405,2inqxp,0,0,0
1406,2iyia3,0,0,0
1407,2j21p2,0,0,0
1408,2jbpf9,0,0,0
1409,2k4vg3,0,0,0
1410,2kal1x,-2,0,0
1411,2ktpc9,0,0,0
1412,2mwfuk,0,0,0
1413,2nqt68,0,0,0
1414,2qe5lc,0,0,1
1415,2r0w41,0,0,0
1416,2ri5ca,-1,0,0
1417,2rqpgt,0,0,0
1418,2s5y6m,0,0,0
1419,2srwnj,0,0,0
1420,2stqwo,0,0,0
1421,2susdc,0,0,0
1422,2sxdt1,0,0,0
1423,1q1f6r,0,-3,0
1424,2eosyb,-2,0,0
1425,2wysr0,0,-1,0
1426,2wtuxd,0,0,0
1427,2y3hgp,0,0,0
1428,1m6xpt,0,0,0
1429,uze8p,0,0,0
1430,1wimh0,0,0,0
1431,1z2wpd,0,0,3
1432,21ze7a,0,0,-1
1433,286ufe,0,0,0
1434,2jdz8m,0,0,0
1435,2yqg3d,0,0,0
1436,hxy58,0,0,0
1437,1cdrsg,0,0,0
1438,1izi48,0,0,0
1439,1sdupm,0,0,0
1440,21ejf6,0,0,0
1441,2cbyi3,0,0,0
1442,2jsf5d,0,0,-3
1443,2v76mv,-1,0,-2
1444,2a4b4c,-3,-1,0
1445,2ahou3,0,0,0
1446,2amzvg,0,0,0
1447,2b4ctc,0,0,0
1448,2cacim,0,0,0
1449,2f849e,0,0,1
1450,19ic9o,1,0,0
1451,gbhkw,0,0,0
1452,obreh,0,0,0
1453,rkj5b,0,0,0
1454,9hwrc,0,-3,-3
1455,9m1b6,0,0,0
1456,engz6,3,0,0
1457,15endb,-3,2,-1
1458,38qgwp,0,-1,0
1459,h76vi,0,0,0
1460,m4add,0,0,0
1461,nosx0,0,0,0
1462,ohg5y,0,0,0
1463,oi2pk,0,0,0
1464,pt259,-1,0,0
1465,tycxu,0,0,0
1466,1127lk,0,0,0
1467,113ba0,-1,0,0
1468,12dp7v,1,0,0
1469,15fm5z,0,0,0
1470,1e67bn,0,0,0
1471,1p745g,0,0,0
1472,24icb3,0,0,0
1473,2xa2xd,0,0,0
1474,314vc5,0,0,0
1475,32cffj,0,0,-1
1476,32mk1j,0,-2,0
1477,32mvu1,0,0,3
1478,32zus3,0,0,0
1479,3bdrlu,0,0,0
1480,3ee5qa,0,0,0
1481,3egl2t,0,0,0
1482,3ei27q,0,0,-1
1483,23jo5a,-3,0,0
1484,2ioqlj,0,0,0
1485,2lao4a,0,0,0
1486,2m4cp7,0,0,0
1487,2o03f6,0,0,0
1488,2pfiss,0,0,0
1489,2pfpol,0,0,0
1490,2s14vk,0,0,0
1491,33zi79,-3,0,0
1492,36mwme,-3,0,0
1493,2we6io,0,0,0
1494,36fyv2,-1,0,-1
1495,3aodsb,0,2,0
1496,3djhom,-1,0,-1
1497,3h5muv,-2,0,0
1498,302ry3,0,0,-1
1499,30ai8v,0,0,0
1500,30oc10,0,0,1
1501,321brv,1,0,1
1502,348vo7,0,0,0
1503,35p2xo,0,0,-2
1504,374qd7,0,0,2
1505,1cpuj6,0,0,0
1506,1f5lte,0,0,0
1507,1ix7ls,1,0,-2
1508,1yk0eb,0,0,-1
1509,1zadz7,0,0,0
1510,22mf7d,0,0,0
1511,2523xg,0,0,0
1512,28ruyo,-2,0,0
1513,29diyj,0,0,0
1514,2bprib,0,0,0
1515,2cne1v,0,0,0
1516,2cum38,0,0,0
1517,2f466d,0,0,0
1518,2fbn3p,0,0,0
1519,2fvk5t,0,0,0
1520,2gp38z,0,0,0
1521,2gwmja,0,0,2
1522,2h34mc,0,0,0
1523,2odl8z,0,1,-1
1524,35mbhj,-2,-2,-2
1525,3eoup1,0,0,0
1526,2ljxga,0,0,0
1527,z9m31,0,0,0
1528,zv3z9,0,0,0
1529,11end3,2,0,0
1530,11fsma,2,0,0
1531,159c2a,0,0,0
1532,159j9s,0,0,0
1533,1bn8t4,0,0,0
1534,1bs7l2,0,0,0
1535,1cgnbd,0,0,0
1536,1pxljf,1,0,0
1537,21t41m,0,0,-2
1538,2q4q11,0,0,-1
1539,36i7y9,0,-3,0
1540,3godr3,0,0,-3
1541,1i6wzh,0,0,1
1542,1ie7s9,-2,0,0
1543,7jty6,0,0,0
1544,7jua1,0,0,0
1545,7jucp,0,0,0
1546,7unqe,0,0,0
1547,892z2,0,0,0
1548,8d7fi,0,0,0
1549,a53ss,0,0,0
1550,a53um,0,0,0
1551,c4sm3,0,0,0
1552,f5rms,0,0,0
1553,gd3es,1,0,-1
1554,h52oh,0,0,0
1555,hajqu,0,0,0
1556,hozxg,0,0,0
1557,iac09,-2,3,0
1558,ic7x7,0,0,0
1559,qt559,0,0,0
1560,1oiwne,0,0,0
1561,wz4ho,-3,0,0
1562,xd9rk,-4,0,0
1563,yz44z,0,0,0
1564,2ad3qq,0,0,0
1565,2bawrm,-3,0,0
1566,2d70je,0,0,0
1567,2idqdh,0,0,0
1568,2l3qns,0,0,0
1569,38qpc5,0,0,0
1570,3cmb7x,0,0,0
1571,lnfah,0,0,0
1572,o4fp3,0,0,0
1573,y0haw,0,0,0
1574,11wvds,1,0,0
1575,13yc5p,0,0,0
1576,1fuf7a,0,0,0
1577,1n7jfm,0,0,0
1578,1vp2hx,0,0,0
1579,2a68au,0,0,0
1580,2o3gx3,0,0,0
1581,3hiffs,0,0,0
1582,xut6y,0,0,0
1583,10dqx7,1,0,0
1584,15rmfh,0,0,1
1585,1emk8g,-3,0,0
1586,1ltvhj,-1,0,0
1587,ilbhq,0,0,0
1588,j4thx,0,0,0
1589,kckk0,-1,0,0
1590,ma8vo,1,0,0
1591,okia8,0,0,0
1592,pi0x8,0,0,0
1593,ptd9n,0,0,0
1594,qt8pk,0,0,0
1595,r3z4l,0,0,-3
1596,sd4we,0,0,0
1597,tnsji,0,0,0
1598,uqv2g,0,0,0
1599,uramq,0,0,0
1600,uttlk,0,0,0
1601,z6w6o,0,0,-3
1602,1049s5,0,0,0
1603,13s7bb,0,0,0
1604,14thnz,0,0,0
1605,16ztzn,0,0,-1
1606,1q9m8c,0,0,0
1607,1qemkm,0,0,0
1608,1r6bzt,0,0,0
1609,1yp4gs,0,0,0
1610,1zy8jy,0,0,0
1611,21hgvh,0,0,0
1612,22yt3x,0,0,0
1613,28e63m,0,0,-1
1614,2jgmtg,0,0,0
1615,2k0057,0,0,0
1616,2m5u5b,0,0,0
1617,2myed9,0,0,0
1618,2o6qjh,0,0,0
1619,2uo8sq,-2,0,0
1620,2zjkf2,0,0,0
1621,2weoax,0,0,0
1622,27jb5o,0,0,0
1623,1srh2x,-2,0,0
1624,2qhrek,-3,0,-3
1625,354qms,0,0,-1
1626,30odax,0,0,0
1627,j1s5g,-2,0,-1
1628,jdhqo,0,0,0
1629,ji1eq,0,0,-3
1630,jjdmz,0,0,0
1631,pjef0,0,-1,-2
1632,rl5gz,1,1,0
1633,11ix8r,2,0,0
1634,26izdi,0,0,2
1635,2rhvl3,0,0,0
1636,2rk9ah,0,0,0
1637,2s0kle,0,0,0
1638,2w4i7j,0,0,0
1639,2y2k7a,0,0,0
1640,2yh8yz,0,0,0
1641,2yk6is,0,0,-2
1642,2yl6mm,0,0,-2
1643,2zrces,0,0,-3
1644,343ddw,0,0,0
1645,34utgu,0,0,-1
1646,352h65,0,0,0
1647,11ehnk,0,0,0
1648,12y5at,0,0,0
1649,131ob3,0,0,0
1650,1ae77a,0,0,0
1651,1beodt,0,0,0
1652,1fiaot,-1,0,-1
1653,1gvz46,0,0,0
1654,1hcitd,0,0,0
1655,1hesrq,0,0,-3
1656,1lhyxi,0,0,0
1657,1ood8d,1,0,0
1658,1qc0b1,0,0,0
1659,1uim37,1,0,0
1660,2idhg4,0,0,0
1661,2jxo7k,0,0,0
1662,2thhkq,0,0,-3
1663,215hil,0,0,0
1664,215jzf,0,0,0
1665,2no5pj,1,0,0
1666,2nr1g2,-1,0,0
1667,2oz7jn,0,-2,-2
1668,2xnyfl,0,0,0
1669,2ztk57,2,-3,0
1670,w41ug,0,0,0
1671,zonm1,0,0,0
1672,3129ji,1,0,0
1673,33efqw,0,0,-2
1674,34a5zl,0,0,0
1675,34k1pq,0,0,0
1676,34pu44,0,0,-1
1677,36gncy,0,0,0
1678,37mfwj,0,0,0
1679,37mvq8,0,0,0
1680,39yoek,0,0,0
1681,3aonhm,0,0,0
1682,3bc7qk,0,0,0
1683,3gpiz4,0,0,0
1684,v5e0w,0,0,0
1685,38f104,-1,0,0
1686,2ju7sa,0,0,-2
1687,2jugwc,0,0,-3
1688,2k19kp,0,0,2
1689,2ka6eh,0,0,-3
1690,2los1v,0,0,-2
1691,2lt6d8,0,0,0
1692,2lvp4h,0,0,0
1693,2lwdnv,0,0,0
1694,2lzop8,0,0,0
1695,2m4ns8,0,0,0
1696,2pb900,-2,0,0
1697,225uxn,0,0,0
1698,1nphea,0,0,-1
1699,1o47uj,0,0,-1
1700,1ow2dd,0,0,0
1701,1ow2y3,0,0,0
1702,1ow4vi,0,0,0
1703,1oysov,0,0,-3
1704,1qvq3g,-2,0,0
1705,1r9naq,0,0,0
1706,1r9qdx,1,0,0
1707,1reqor,3,0,0
1708,1rsszs,0,0,0
1709,1rze8y,0,0,0
1710,2f0q11,0,0,0
1711,2f6tg5,0,0,0
1712,2fi6uy,0,0,0
1713,2fiheq,0,0,0
1714,2hhr0q,0,0,0
1715,2kak9m,0,0,0
1716,2koqw3,0,0,0
1717,2mo7fw,0,0,0
1718,2my1ki,0,0,0
1719,2usgwn,1,0,0
1720,2w9m62,0,0,-2
1721,pmta6,-1,0,0
1722,qi8da,0,0,0
1723,qnz16,0,0,0
1724,rbe4b,-3,0,0
1725,rhvzp,-1,1,0
1726,rlhb2,0,0,-2
1727,rs4an,0,0,0
1728,sx2hb,0,0,0
1729,tbu5w,0,0,0
1730,tss6g,-1,2,0
1731,1ggcvy,0,0,0
1732,1idkbq,0,0,0
1733,1j0xnb,0,0,0
1734,1k2ls6,0,0,0
1735,1k765m,0,0,0
1736,1k76t7,0,0,0
1737,1kpcim,0,0,0
1738,1kq8ex,0,0,0
1739,1kq9dn,0,0,0
1740,1kscjs,0,0,0
1741,1maks9,0,0,0
1742,1mds7f,-2,0,0
1743,1me448,0,0,1
1744,1mi3v5,-1,0,-3
1745,1nk0k8,-3,0,0
1746,ubzs0,0,0,0
1747,3cys54,0,0,0
1748,3deyl2,0,0,0
1749,3e732k,-1,0,-1
1750,3fd2dg,1,0,0
1751,3fgfk4,1,0,0
1752,3g6ioo,-1,0,0
1753,1lakdq,0,0,0
1754,38otvp,-1,-1,-2
1755,24avgi,0,0,-3
1756,266ueb,0,0,0
1757,290by9,0,0,0
1758,2hqth6,0,0,0
1759,2ige9g,0,0,0
1760,2ktzcw,0,0,0
1761,2m2cjj,0,0,0
1762,332ni0,1,1,0
1763,339nrn,0,0,0
1764,39zmum,0,0,0
1765,3exswl,0,0,0
1766,33d478,-3,0,0
1767,33ihd5,0,0,0
1768,3bx8fg,0,0,0
1769,3eqiv7,0,0,0
1770,3gawqp,0,0,0
1771,10whoe,-2,0,0
1772,10z86s,0,0,0
1773,11jy7s,-2,0,-2
1774,13hpar,0,0,0
1775,14r9p7,0,0,0
1776,15uuon,0,0,0
1777,16d2rd,0,0,0
1778,177314,0,0,0
1779,18b5uc,1,0,-1
1780,1bkcho,-2,0,-2
1781,1cd36j,-1,0,0
1782,1n2c82,0,0,0
1783,1qcugl,0,0,0
1784,1z8bej,-1,0,0
1785,23ha6f,0,0,0
1786,24bpya,-2,0,-1
1787,2c2v87,-1,0,-1
1788,2esiy5,0,0,0
1789,2gfsqo,0,0,0
1790,2gi9w1,0,0,0
1791,2zhz76,0,1,0
1792,1tg65c,0,0,0
1793,1tvqor,0,0,0
1794,1u742q,0,0,0
1795,1uesjq,0,0,0
1796,1uwzd5,0,0,-3
1797,1wlyvg,1,0,-1
1798,1wusct,0,0,0
1799,1yiwf5,0,0,0
1800,1z27d4,0,0,0
1801,1zy4l3,-2,0,0
1802,21go1l,0,0,0
1803,21oa1t,0,0,0
1804,237k55,0,0,0
1805,23f4p6,0,0,-2
1806,24i9ou,-2,0,0
1807,24kkko,1,1,1
1808,24u3pu,0,0,0
1809,24vpmp,0,0,0
1810,24w5s8,-1,0,0
1811,24xmn4,-1,0,0
1812,25kha0,0,0,0
1813,26hz8n,0,0,0
1814,271pz8,2,0,0
1815,272ams,0,0,-1
1816,27evtr,0,0,0
1817,28m0du,1,0,0
1818,28p2wj,0,0,1
1819,28ph9h,0,0,0
1820,28rfec,0,0,0
1821,297b7x,0,0,0
1822,29heyw,0,0,0
1823,29pvrd,0,0,0
1824,29z8vi,0,0,0
1825,29zgdz,0,0,0
1826,2a07fv,0,0,0
1827,2a0r8b,0,0,0
1828,2aa2mw,0,0,0
1829,2b5syq,0,0,0
1830,2bflj6,0,0,0
1831,2bmivo,0,0,0
1832,2c6x44,0,0,0
1833,2cn94z,0,0,0
1834,2cqf6f,0,0,0
1835,2d0vl9,0,0,0
1836,2dwv2v,0,0,0
1837,2e215o,0,0,0
1838,2ehmzg,0,0,0
1839,2el0is,0,0,0
1840,2f6vcm,0,0,0
1841,13qeo9,-2,-1,0
1842,1a7wed,0,0,0
1843,2cbmia,2,-3,0
1844,2mocrf,-1,-1,-1
1845,rxm2q,0,0,0
1846,247hvl,0,0,0
1847,2f59w4,0,0,0
1848,2gj5gp,0,0,0
1849,2jo5fb,0,0,0
1850,2jugpe,0,0,-1
1851,2nn7vu,0,0,0
1852,2ntc4u,0,0,0
1853,2omdc6,0,0,0
1854,2p8l26,-3,0,0
1855,2qiera,0,0,0
1856,2qkbwa,0,0,0
1857,2va2gh,0,0,0
1858,2vi6w0,0,0,0
1859,2vidaz,0,0,0
1860,2w2z1z,0,0,0
1861,2w5dsg,0,0,0
1862,2w64ct,0,0,0
1863,2wqu05,0,0,0
1864,2x16kn,0,0,0
1865,2x316q,0,0,0
1866,2xn605,0,0,0
1867,2zaf0w,0,0,-1
1868,2zzayx,0,0,0
1869,3069sy,0,0,0
1870,315yui,0,0,0
1871,31se97,0,0,0
1872,31uhml,0,0,0
1873,343zp1,0,0,0
1874,35cile,1,0,0
1875,36c2d6,0,0,0
1876,38oz5y,0,0,0
1877,392o09,0,0,0
1878,39gcom,0,0,0
1879,3asgf4,0,0,0
1880,3ashwe,0,0,0
1881,3d3b5w,0,0,0
1882,3dwzbu,0,0,0
1883,3gr5ik,0,0,0
1884,3h60jc,0,0,0
1885,1xdzpn,1,0,0
1886,qe8fo,0,0,0
1887,1gxx4g,0,0,0
1888,1lrnjh,0,0,0
1889,1rgdex,0,1,0
1890,2crl9k,0,0,0
1891,2018xy,0,0,0
1892,2bhhre,0,0,0
1893,1ktye7,0,0,0
1894,1mfffo,0,0,0
1895,2crakb,0,0,0
1896,1edd86,0,0,0
1897,2q2310,0,0,0
1898,2qwqgx,0,0,0
1899,2ru96j,0,0,0
1900,l280s,1,0,0
1901,lp5zh,0,0,0
1902,16k3en,0,0,0
1903,19go6s,2,0,1
1904,kfufm,0,0,0
1905,p5ahe,0,0,0
1906,2farqe,-2,0,0
1907,21qc3i,0,0,0
