,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods
4344,17507,324,4.052631579,0,116.8076923,0,0,0,0,0
4345,17519,90,10.91011236,1,60.45454545,1,0,0,327,0
4346,17522,33,40.15625,1,1,3,147.5,0,249.3333333,0
4347,17525,430,5.177156177,0,1,6,92.6,1,227.5,0
4348,17528,18,67.70588235,1,1,0,0,0,0,1
4349,17536,53,29,0,22.27272727,6,192.6,1,283.25,0
4350,17539,437,2.245412844,0,6.9,49,19.79166667,1,89.5,0
4351,17550,178,8.169491525,0,6.09375,11,113.6,1,287.75,0
4352,17551,235,8.431623932,0,98,0,0,0,0,0
4353,17555,14,29,1,6.104026846,1,0,0,0,0
4354,17557,13,59.91666667,1,74.15,3,35,0,229,1
4355,17561,37,15.88888889,0,5.44921875,0,0,0,0,0
4356,17562,21,20.1,1,1,5,40.75,0,168.5,0
4357,17573,19,96.77777778,0,72.09817352,0,0,0,0,0
4358,17590,12,47.09090909,1,1,1,0,0,630,0
4359,17593,92,8.791208791,0,28.10526316,0,0,0,0,0
4360,17595,139,10.44202899,0,1,1,0,0,619,0
4361,17598,18,41.47058824,0,64.85714286,4,86,0,114,0
4362,17599,32,12.06451613,0,5,0,0,0,0,1
4363,17602,68,19.05970149,1,1,4,169.3333333,0,1280.375,1
4364,17611,111,13.98181818,1,11.03947368,0,0,0,0,1
4365,17621,13,25.25,1,1,0,0,0,0,0
4366,17622,12,9.181818182,1,8,5,11.75,0,201.4074074,0
4367,17630,75,17.47297297,1,10.58823529,1,0,0,0,0
4368,17631,46,2.222222222,0,132.6610169,10,13.77777778,1,364.3333333,1
4369,17632,212,3.890995261,0,73,9,90.875,1,153.5714286,0
4370,17633,17,7.5625,1,3.444444444,0,0,0,0,0
4371,17635,50,2.959183673,0,114.1875,6,23.6,1,373.8,1
4372,17636,227,6.207964602,0,69.45833333,3,553.5,0,157.6,0
4373,17640,13,209.5833333,1,53.47368421,0,0,0,0,0
4374,17647,281,5.789285714,0,1,6,234.2,1,468,0
4375,17649,46,33.6,1,18.94736842,5,239,0,413.8461538,0
4376,17653,38,9.189189189,0,34.7,1,0,0,0,0
4377,17654,14,21.69230769,0,3.5,0,0,0,0,0
4378,17655,28,27.44444444,0,52.27027027,5,25.5,0,202.4848485,0
4379,17657,103,10.42156863,0,7.466666667,7,78.5,1,231,0
4380,17660,20,9.631578947,0,29.85507246,0,0,0,0,0
4381,17663,237,3.597457627,0,1.029411765,4,273,0,351.6,1
4382,17667,19,17.27777778,1,24,3,31,0,135.5,1
4383,17670,302,5.059800664,0,1.333333333,6,79.6,1,401,0
4384,17671,33,15.40625,0,44.72222222,1,0,0,0,1
4385,17674,272,5.505535055,0,17.75510204,19,30.94444444,1,102,1
4386,17678,36,4.628571429,1,8.944444444,1,0,0,0,0
4387,17682,47,10.91304348,0,61.09090909,1,0,0,0,0
4388,17685,41,17.35,1,29,0,0,0,0,0
4389,17689,354,1.501416431,1,85.39130435,20,33.57894737,1,253.45,1
4390,17691,35,4.647058824,1,1,3,40,0,1209.4,1
4391,17693,19,57,0,1,1,0,0,0,0
4392,17697,127,3.896825397,1,12.05555556,17,31.625,1,315.5,1
4393,17697,127,3.896825397,1,12.05555556,17,31.625,1,315.5,1
4394,17703,14,92.38461538,1,1,0,0,0,0,0
4395,17704,26,20.64,0,23.61538462,4,118.3333333,0,440,1
4396,17707,73,12.22222222,0,1,7,107,0,257.5,0
4397,17708,26,14.32,1,8.396825397,0,0,0,0,1
4398,17712,71,18.44285714,1,11.49275362,5,87.75,0,360.6428571,0
4399,17718,15,25.35714286,1,1,1,0,0,0,0
4400,17727,24,24.34782609,1,1,0,0,0,0,0
4401,17729,16,58.66666667,1,29.05555556,1,0,0,0,0
4402,17741,73,11.68055556,0,59.6,0,0,0,0,0
4403,17742,40,6.743589744,1,1,0,0,0,0,0
4404,17748,191,4.768421053,1,37.29411765,32,32.12903226,0,422.4,1
4405,17756,14,3.230769231,0,5,1,0,0,0,0
4406,17760,20,6.421052632,1,63.28571429,3,16,0,204.6666667,0
4407,17763,414,5.355932203,1,92.13636364,3,12,0,545.8,0
4408,17764,58,21.45614035,0,86,8,31.71428571,1,293.5,1
4409,17766,23,12.72727273,1,24.875,4,115.6666667,0,195.2727273,1
4410,17766,23,12.72727273,1,24.875,4,115.6666667,0,195.2727273,1
4411,17768,61,28.38333333,0,145.6111111,4,45.66666667,0,657.4166667,0
4412,17770,187,5.317204301,0,153.5,10,81.66666667,0,254.5454545,1
4413,17771,39,3.368421053,1,29.78378378,0,0,0,0,0
4414,17775,25,19.70833333,0,11.79310345,1,0,0,0,0
4415,17783,42,12.29268293,1,31.86956522,7,90.5,0,130,0
4416,17786,36,35.31428571,0,69.58333333,0,0,0,0,0
4417,17787,14,49,1,77.52941176,1,0,0,0,1
4418,17792,16,50.4,0,18.6,4,149.3333333,0,251.5,0
4419,17793,114,6.460176991,1,11.96551724,7,111.5,1,166.7777778,0
4420,17795,11,8.7,0,31.46341463,0,0,0,0,0
4421,17798,116,1.669565217,0,1,1,0,0,0,1
4422,17802,66,23.75384615,0,16.15,3,191.5,0,197.6,1
4423,17803,233,7.375,0,13.91666667,4,401.6666667,0,140.5,1
4424,17804,140,6.136690647,1,105.4,14,85.46153846,0,346,1
4425,17804,140,6.136690647,1,105.4,14,85.46153846,0,346,1
4426,17805,71,7.285714286,1,94.43333333,0,0,0,0,1
4427,17806,44,31.81395349,1,1.727272727,0,0,0,0,0
4428,17809,252,1.677290837,1,47.19047619,3,77.5,0,273,0
4429,17812,141,6.664285714,1,17.07142857,7,115,1,207.5,0
4430,17813,56,12.98181818,1,1,0,0,0,0,0
4431,17814,12,54.90909091,1,27.69230769,4,122,0,885,0
4432,17824,45,16,1,80.40350877,1,0,0,0,0
4433,17827,95,13.4893617,0,1,12,100,1,493.5,0
4434,17829,107,13.70754717,1,35.46956522,9,139.625,1,488.5,0
4435,17834,434,2.930715935,0,7.189189189,11,110,1,157,0
4436,17847,45,21.95454545,0,8.043478261,0,0,0,0,0
4437,17850,1593,1.31281407,0,12.08333333,22,71.57142857,1,133,0
4438,17853,232,5.225108225,1,5.233333333,4,445,0,633.75,1
4439,17861,11,59.2,0,62.33333333,0,0,0,0,0
4440,17862,72,7.507042254,0,249.0526316,16,72.86666667,0,476,0
4441,17865,15,9,1,19,4,20.66666667,0,142.3333333,0
4442,17867,20,16.10526316,1,40.13043478,1,0,0,0,1
4443,17868,51,5.82,1,4.576923077,1,0,0,0,1
4444,17880,420,3.233890215,0,11.09856916,6,169.6,1,394.8235294,0
4445,17885,73,25.23611111,0,1,1,0,0,0,1
4446,17889,11,80.4,1,1,1,0,0,0,0
4447,17890,19,51.05555556,1,72.84615385,5,13,0,197.125,0
4448,17893,34,8.575757576,1,40.47826087,0,0,0,0,0
4449,17908,22,18.19047619,1,34.67647059,4,54.33333333,0,162.25,1
4450,17916,48,20.06382979,0,66.10714286,0,0,0,0,0
4451,17933,54,22.22641509,0,1,1,0,0,179,0
4452,17941,49,7.625,0,5.846153846,8,34,0,1461.571429,0
4453,17942,48,25.29787234,1,19.14285714,0,0,0,0,0
4454,17944,15,35.5,1,15,0,0,0,0,0
4455,17946,34,13.90909091,1,45.26315789,3,59,0,337.6666667,0
4456,17947,116,15.02608696,0,61.86666667,7,66.66666667,1,1314.5,0
4457,17949,14,19.61538462,1,19.53846154,3,126.5,0,241.7894737,0
4458,17951,645,0.368012422,0,14,10,50.77777778,0,396.75,0
4459,17967,14,66.84615385,1,20.64285714,3,284,0,288.25,0
4460,17968,38,15.62162162,1,88.76923077,0,0,0,0,0
4461,17973,11,11.5,1,1,0,0,0,0,0
4462,17980,15,25.78571429,0,1,0,0,0,0,0
4463,17986,55,8.944444444,1,197.4285714,6,133.2,1,255.2,0
4464,17988,61,22.6,1,30.45652174,8,153.5714286,1,137,0
4465,17993,324,2.622291022,0,1,1,0,0,0,0
4466,17996,238,5.004219409,0,26.23076923,125,9.814516129,0,732.5714286,0
4467,17999,179,3.97752809,0,10.296875,7,100.3333333,0,260.0833333,1
4468,8000,30,47.17241379,0,28.93103448,0,0,0,0,0
4469,8002,34,10.51515152,0,46.83333333,4,36,0,168.6666667,0
4470,8007,19,20.05555556,0,52.89490446,5,73.25,0,395.25,0
4471,8009,197,10.05612245,1,37.24242424,1,0,0,206,0
4472,8011,527,0.648288973,0,1,6,117,1,232.3333333,0
4473,8016,12,41.81818182,1,18.45890411,1,0,0,143,1
4474,8017,14,59.30769231,1,3.253932584,1,0,0,0,1
4475,8026,26,40.68,1,37.86956522,0,0,0,0,0
4476,8041,55,2.574074074,1,43.5,5,77,0,210.6666667,1
4477,8046,85,11.28571429,1,1,1,0,0,451,1
4478,8047,62,16.63934426,0,54.6043956,5,89,0,199,0
4479,8055,60,3.372881356,0,58.47619048,3,59.5,0,260.2857143,0
4480,8074,322,1.576323988,1,9.6,9,82.5,1,266.5714286,0
4481,8083,289,2.378472222,0,238.3846154,7,101.5,1,323.28125,1
4482,8084,18,39.05882353,1,10.56,0,0,0,0,0
4483,8085,20,11.10526316,0,9,0,0,0,0,0
4484,8093,21,20.5,1,14.15384615,6,67.2,1,226.5,0
4485,8108,14,3.384615385,1,59.25925926,3,44.5,0,437.7857143,1
4486,8108,14,3.384615385,1,59.25925926,3,44.5,0,437.7857143,1
4487,8110,18,16.88235294,0,1,3,22,0,489.6666667,1
4488,8125,75,3.405405405,1,131,0,0,0,0,0
4489,8131,46,13.24444444,1,28.15789474,3,92,0,321.8333333,0
4490,8139,82,11.25925926,0,3.138461538,1,0,0,0,1
4491,8139,82,11.25925926,0,3.138461538,1,0,0,0,1
4492,8140,14,40.69230769,1,9.846153846,1,0,0,0,1
4493,8149,215,7.859813084,1,30.27272727,14,137,0,123,1
4494,8153,640,3.705790297,0,24.34074074,3,205.5,0,157.2857143,0
4495,8157,27,23.57692308,0,44.61904762,4,57.33333333,0,220.25,1
4496,8162,26,20.28,1,1,6,61.4,1,154.8,0
4497,8175,62,21.75409836,1,9.943396226,1,0,0,0,0
4498,8179,141,9.971428571,0,28.0625,3,139,0,405.3529412,0
4499,8183,298,3.552188552,0,1,5,136.75,0,78.5,0
4500,8189,49,39.10416667,1,1,0,0,0,0,0
4501,8192,40,20.33333333,1,59.73684211,3,355.5,0,303.6266667,0
4502,8193,20,31.36842105,1,1,3,333.5,0,342.5,0
4503,8200,12,51.09090909,1,5.9,4,54.66666667,0,389.6666667,0
4504,8205,27,49.73076923,1,3.42920354,0,0,0,0,0
4505,8213,62,18.62295082,0,54.65,0,0,0,0,0
4506,8214,19,24.5,0,11.46153846,6,7.6,1,260.3333333,0
4507,8215,70,33.37681159,0,7.857142857,1,0,0,0,1
4508,8215,70,33.37681159,0,7.857142857,1,0,0,0,1
4509,8215,70,33.37681159,0,7.857142857,1,0,0,0,1
4510,8219,15,52.92857143,0,9.866666667,0,0,0,0,0
4511,8222,55,14.59259259,1,15.48837209,8,27.85714286,1,302.7333333,0
4512,8223,48,23.27659574,1,1,1,0,0,0,1
4513,8239,275,4.467153285,0,1,47,26.19565217,0,792.375,0
4514,8248,58,30.78947368,0,4.52238806,1,0,0,0,1
4515,8256,69,8,1,64.2,3,477.5,0,233.3333333,1
4516,8261,11,106.7,1,60.73684211,3,133,0,65.5,1
4517,8263,17,11.1875,1,32.04347826,4,19.33333333,0,455,0
4518,8272,331,3.875757576,0,1,0,0,0,0,0
4519,8283,58,9.01754386,1,1,17,29.875,1,191.8461538,1
4520,8286,99,0.969387755,1,6.766666667,0,0,0,0,0
4521,8292,13,22.66666667,1,11.33333333,0,0,0,0,0
4522,8293,18,90.70588235,1,17,0,0,0,0,0
4523,8296,667,2.567567568,0,5.052631579,6,210,1,259.5,0
4524,8297,59,15.86206897,0,1,3,305.5,0,396.2941176,0
4525,8302,50,9.448979592,0,1,3,176.5,0,271,1
4526,8303,193,4.302083333,1,284.2820513,3,154.5,0,521.5,0
4527,8305,20,7.473684211,1,5.296296296,0,0,0,0,1
4528,8313,122,8.338842975,0,1,1,0,0,0,0
4529,8319,19,32.33333333,0,1,0,0,0,0,0
4530,8326,23,31,1,28.13793103,1,0,0,0,1
4531,8326,23,31,1,28.13793103,1,0,0,0,1
4532,8329,129,13.4765625,1,38.22222222,1,0,0,0,0
4533,8331,73,3.791666667,1,1,11,49.4,1,27.5,0
4534,8333,45,5.340909091,1,93.36666667,0,0,0,0,0
4535,8338,187,6.252688172,0,31.34090909,7,149.3333333,1,154,0
4536,8344,288,1.662020906,0,47.58823529,14,31.07692308,1,233.5,1
4537,8345,23,59.90909091,1,19.84615385,1,0,0,0,0
4538,8349,37,19.5,0,1,0,0,0,0,0
4539,8351,236,3.595744681,1,7.324324324,4,132.3333333,0,101.4,0
4540,8356,26,18.36,0,1,0,0,0,0,0
4541,8364,12,80.09090909,1,16.84615385,1,0,0,84,1
4542,8366,116,10.83478261,1,25.5,1,0,0,730,1
4543,8375,23,14.59090909,1,8.558823529,0,0,0,0,1
4544,8381,58,9.052631579,1,25.31818182,0,0,0,0,0
4545,8393,11,10.1,0,1.857142857,0,0,0,0,1
4546,8403,42,13.34146341,1,36.5,3,350.5,0,286.625,1
4547,8407,64,23.01587302,0,118.1875,1,0,0,0,0
4548,8411,41,38.075,1,12.61538462,0,0,0,0,0
4549,8413,48,9.212765957,1,14.64285714,0,0,0,0,1
4550,8415,75,7.121621622,1,23.30769231,0,0,0,0,1
4551,8415,75,7.121621622,1,23.30769231,0,0,0,0,1
4552,8424,12,12.09090909,1,28.5,0,0,0,0,0
4553,8428,111,11.26363636,1,90.125,4,190.3333333,0,182.25,1
4554,8442,217,10.94907407,0,35.56470588,3,240,0,278,0
4555,8452,154,5.405228758,0,49.77777778,30,25.13793103,0,417.4,0
4556,8454,18,33.17647059,1,97.9375,3,161.5,0,437,1
4557,8459,18,14.52941176,1,104,0,0,0,0,0
4558,8462,256,6.141176471,0,10.59090909,3,181,0,9,0
4559,8465,492,5.319755601,0,1,0,0,0,0,0
4560,8469,23,9.818181818,1,30.34615385,0,0,0,0,0
4561,8471,51,22.7,0,28.47863248,1,0,0,0,0
4562,8472,108,24.53271028,1,4.153846154,12,111.5454545,1,216.7142857,0
4563,8478,22,17.42857143,1,4.571428571,4,177.3333333,0,340.3888889,1
4564,8480,27,12.76923077,1,1,3,180.5,0,298.974359,0
4565,8482,136,13.32592593,0,1,11,127.5,0,168.75,0
4566,8493,80,2.518987342,1,129.5454545,4,16,0,322.0909091,0
4567,8496,38,13.83783784,1,1,6,42.4,1,91.5,1
4568,8498,21,34.9,1,32.25,1,0,0,22,0
4569,8508,1745,0.050458716,0,28.91489362,33,9.09375,1,496.5,0
4570,8523,25,21.83333333,1,12.7,1,0,0,694,0
4571,8524,19,7.5,1,65.68181818,3,2,0,482.3333333,0
4572,8526,27,4.923076923,1,1,5,20.75,0,474.2727273,1
4573,8540,125,9.64516129,1,53.83333333,4,69,0,148,0
4574,8543,1823,0.451701427,0,49.11764706,0,0,0,0,0
4575,8545,412,4.739659367,0,1,3,178.5,0,214.75,0
4576,8552,54,19.11320755,1,11.94736842,3,137,0,1219.8,0
4577,8554,13,12.83333333,1,123.1333333,0,0,0,0,0
4578,8561,133,7,1,1,3,105.5,0,262.5,0
4579,8569,39,4.526315789,1,11.33333333,4,78.66666667,0,226,1
4580,8575,65,13.421875,0,67.10989011,8,50.57142857,1,310.6666667,0
4581,8585,42,28.68292683,1,14.5625,3,210,0,274.6666667,0
4582,8588,480,2.317327766,0,32.88235294,61,26.01666667,0,175.8,0
4583,8593,197,8.551020408,1,1,7,137.5,0,279.25,1
4584,8593,197,8.551020408,1,1,7,137.5,0,279.25,1
4585,8594,15,31.35714286,1,2.135802469,12,44.90909091,0,237.0833333,1
4586,8598,15,20.85714286,1,19,0,0,0,0,0
4587,8605,23,11.09090909,1,14.66666667,0,0,0,0,0
4588,8618,58,24.49122807,0,35.47058824,3,256,0,271.375,0
4589,8619,17,55.1875,1,132.05,1,0,0,122,0
4590,8621,18,29.64705882,0,3.955223881,4,148.3333333,0,158.8947368,0
4591,8622,55,2.87037037,1,50.33333333,0,0,0,0,0
4592,8623,62,3.606557377,0,122.8333333,3,104.5,0,389.75,0
4593,8624,40,21.8974359,0,5.823529412,1,0,0,0,0
4594,8626,29,20.21428571,1,3.090909091,1,0,0,0,1
4595,8627,164,1.098159509,0,8.535714286,0,0,0,0,0
4596,8636,20,46.73684211,1,59.91176471,4,320,0,110.25,1
4597,8636,20,46.73684211,1,59.91176471,4,320,0,110.25,1
4598,8636,20,46.73684211,1,59.91176471,4,320,0,110.25,1
4599,8636,20,46.73684211,1,59.91176471,4,320,0,110.25,1
4600,8639,12,12.63636364,1,9.892857143,8,122.1428571,0,22,1
4601,8641,13,8.833333333,0,1,3,39.5,0,131.6666667,0
4602,8646,63,9.225806452,1,1.35,15,15.64285714,0,72.57142857,0
4603,8658,24,30.26086957,1,86.2,6,49,1,257.75,1
4604,8658,24,30.26086957,1,86.2,6,49,1,257.75,1
4605,8666,21,51.6,0,25.88461538,1,0,0,0,0
4606,8680,40,29.92307692,0,28.77777778,6,190.2,1,149.7857143,0
4607,8691,14,46.30769231,0,46.41666667,3,159.5,0,100.25,0
4608,8694,80,11.65822785,0,1,19,60.72222222,1,193.4,0
4609,8697,29,33.32142857,1,1,1,0,0,247,1
4610,8698,26,10,0,101.4193548,1,0,0,120,1
4611,8703,16,10.06666667,1,6,9,29.125,1,463.5,1
4612,8710,33,54.1875,0,38.41860465,5,200.25,0,156.6666667,0
4613,8720,182,10.54696133,1,19.45454545,4,150.6666667,0,715.2,1
4614,8724,27,8.230769231,1,24.42857143,3,147,0,278.5454545,0
4615,8729,20,45.63157895,1,33.5,4,315.6666667,0,335.8333333,0
4616,8735,51,15.7,0,53.84615385,0,0,0,0,0
4617,8737,68,20.97014925,1,31.33333333,3,117,0,258.625,0
4618,8739,44,5.860465116,0,1.9,4,54.66666667,0,135.6666667,0
4619,8758,27,18.80769231,0,25.5,7,82.16666667,1,800.5,0
4620,8759,21,46.8,1,51.30769231,1,0,0,76,1
4621,8780,13,35.83333333,1,20.5,1,0,0,0,1
4622,8782,44,28.60465116,0,21.13793103,0,0,0,0,0
4623,8792,49,20.6875,0,1,1,0,0,0,0
4624,8795,54,17.16981132,1,29.80952381,0,0,0,0,1
4625,8796,23,20,0,8.6,3,42,0,174,0
4626,8801,62,12.27868852,0,30.82352941,8,84.14285714,1,22.5,0
4627,8810,14,31.38461538,1,91.27777778,0,0,0,0,0
4628,8819,84,17.18072289,0,6.833333333,1,0,0,0,0
4629,8821,40,47.8974359,1,89.20833333,0,0,0,0,1
4630,8828,222,3.692307692,1,11.54545455,10,64.66666667,0,255,1
4631,8832,267,1.432330827,1,4.136363636,11,33.6,1,482.875,0
4632,8835,77,4.605263158,1,37.62941176,15,19.42857143,1,394,1
4633,8847,49,22.8125,1,9.527777778,1,0,0,142,1
4634,8856,103,7.323529412,0,11.63636364,3,11,0,422,1
4635,8857,13,52.16666667,1,10.8125,1,0,0,0,0
4636,8858,13,79.33333333,1,31.31481481,0,0,0,0,0
4637,8860,25,76.25,0,1,3,808.5,0,316,1
4638,8863,12,63.09090909,0,292.4,0,0,0,0,0
4639,8865,252,5.366533865,1,7.545454545,17,180,0,156.3333333,1
4640,8866,571,3.136842105,0,14.11111111,12,152.7272727,0,293.5,0
4641,8869,592,1.153976311,0,1,45,18.02272727,0,185.6,1
4642,8871,123,6.483606557,0,1.090425532,54,15.33962264,0,245.1111111,1
4643,8874,47,10.95652174,1,20.9047619,7,69.5,0,802.6,1
4644,8877,150,6.073825503,0,21.16666667,13,64.25,1,305,0
4645,8880,11,68.8,0,7.785714286,0,0,0,0,1
4646,8882,7993,0.097597598,0,17,58,34.61403509,0,258.75,1
4647,8882,7993,0.097597598,0,17,58,34.61403509,0,258.75,1
4648,8882,7993,0.097597598,0,17,58,34.61403509,0,258.75,1
4649,8883,53,6.461538462,1,1,6,71.2,1,210.8333333,0
4650,8900,51,18.9,1,26.64102564,3,138.5,0,751,0
4651,8903,75,10.27027027,0,63.93150685,6,152,1,152.8571429,0
4652,8907,14,71.92307692,1,1,4,91.33333333,0,86.5,0
4653,8916,159,4.734177215,1,47.93442623,8,104.4285714,1,641.3333333,0
4654,8925,155,14.88311688,0,17.5,24,107.6521739,0,252.5384615,1
4655,8927,25,45.91666667,0,62.46153846,1,0,0,1019,1
4656,8932,205,4.931372549,0,41.30357143,25,48.29166667,0,465.2105263,1
4657,8938,16,33.66666667,1,8.933333333,3,24,0,108.8333333,1
4658,8941,1463,0.829001368,0,62.6,17,84.9375,1,64,0
4659,8943,57,26.66071429,1,15.91666667,9,106.75,1,143.5,1
4660,8947,25,29.125,0,13.28153153,1,0,0,0,1
4661,8947,25,29.125,0,13.28153153,1,0,0,0,1
4662,8948,196,7.297435897,0,1,6,151.4,1,333.6666667,0
4663,8949,12,16.72727273,0,16.78515625,1,0,0,0,1
4664,8954,89,14.13636364,1,8.191176471,16,72.2,1,347,1
4665,8955,158,3.248407643,1,86.03125,0,0,0,0,0
4666,8958,12,56.54545455,0,1,1,0,0,0,0
4667,8960,19,46.16666667,0,1.307692308,1,0,0,0,0
4668,8961,11,37.6,1,1,1,0,0,0,0
4669,8966,108,7.102803738,1,1,5,206.25,0,273.5,0
4670,8967,42,28.46341463,1,1,4,61.66666667,0,367,0
4671,8971,14,114.2307692,1,214.64,3,140.5,0,78,0
4672,8987,21,75.75,1,1,11,179.8,1,203.3448276,0
4673,8990,307,4.748366013,0,15.8,5,135.5,0,707.8,0
4674,8992,21,28.35,1,114.6470588,0,0,0,0,0
4675,8999,76,9.066666667,1,1,17,55.5,0,375.5,0
4676,9003,74,20.89041096,1,120.92,1,0,0,219,0
4677,9008,46,13.42222222,0,33.33870968,3,226.5,0,119.3333333,0
4678,9019,544,3.372007366,1,32.85,10,192.1111111,1,232.6666667,0
4679,9020,408,3.717444717,1,30.33333333,23,66.27272727,1,169,1
4680,9026,16,24.93333333,1,2,3,64,0,675.6666667,0
4681,9027,253,4.543650794,1,5.6,1,0,0,0,0
4682,9031,98,4.783505155,0,78.07017544,1,0,0,0,0
4683,9036,23,61.86363636,1,11.25,0,0,0,0,0
4684,9040,16,77.33333333,1,25.16666667,4,52.33333333,0,350.4285714,0
4685,9045,69,24.44117647,0,58.82758621,7,161.8333333,1,311.25,1
4686,9047,57,9.392857143,0,78.2,1,0,0,0,1
4687,9048,28,20.74074074,0,14.5,0,0,0,0,0
4688,9050,136,6.814814815,0,1,3,395.5,0,302.75,0
4689,9055,40,29.58974359,1,1,1,0,0,0,0
4690,9060,28,41.37037037,1,2.545454545,1,0,0,0,0
4691,9068,41,35.025,1,53.57333333,1,0,0,0,0
4692,9074,86,10.09411765,0,55.05263158,1,0,0,0,0
4693,9077,18,43.64705882,0,65.78571429,1,0,0,0,0
4694,9079,17,33.0625,1,92.48888889,1,0,0,0,1
4695,9081,46,11.97777778,0,36.14285714,6,59,1,105.5,0
4696,9089,364,3.033057851,1,1,3,315,0,90,0
4697,9092,25,9.5,1,24.78571429,1,0,0,0,0
4698,9101,23,7.590909091,1,4.714285714,0,0,0,0,0
4699,9105,125,12.9516129,1,39.88888889,1,0,0,125,0
4700,9113,18,55.58823529,1,20.81818182,7,98.66666667,0,266,0
4701,9114,14,55.38461538,1,1,3,126,0,429,0
4702,9117,18,17.76470588,1,51.78703704,0,0,0,0,0
4703,9143,20,29.31578947,1,2.461538462,6,101.4,1,590.6666667,0
4704,9150,16,77.33333333,1,1,0,0,0,0,1
4705,9152,12,86.63636364,1,17.25650118,4,152,0,322.6,0
4706,9168,44,11.95348837,1,69.05882353,3,287,0,151.5,0
4707,9174,27,41.84615385,1,52.66666667,6,84,1,523.6666667,0
4708,9175,97,4.364583333,0,35,20,21.52631579,1,837,1
4709,9183,95,12.40425532,0,1.104712042,5,207.5,0,615,0
4710,9184,254,7.893280632,0,19.88571429,4,263.3333333,0,64.66666667,0
4711,9188,14,50.84615385,1,66.43037975,3,372,0,152.2,1
4712,9201,184,5.74863388,1,9.583333333,6,166.8,1,1372,0
4713,9202,16,48.8,1,19.83333333,0,0,0,0,0
4714,9207,36,12.05714286,1,1,10,34.77777778,0,301,1
4715,9208,163,9.956790123,0,1,1,0,0,0,1
4716,9210,148,6.421768707,1,1.290322581,6,110.8,1,412.8,0
4717,9212,21,1.35,1,27.4,1,0,0,130,0
4718,9214,15,18.78571429,0,35.61764706,3,47,0,149,0
4719,9215,77,13.80263158,0,1.405405405,9,68.75,1,189.6,0
4720,9219,29,50.39285714,0,132.2,16,70.46666667,0,213.6666667,1
4721,9220,76,28.45333333,1,44.38888889,4,79.66666667,0,122,0
4722,9221,12,71,1,16.20454545,0,0,0,0,0
4723,9231,70,5.028985507,1,1.285714286,1,0,0,0,0
4724,9240,25,32.33333333,1,33.25,0,0,0,0,1
4725,9244,15,55.57142857,1,4.166666667,0,0,0,0,0
4726,9245,161,15.55,0,1,41,49.7,0,321.75,1
4727,9245,161,15.55,0,1,41,49.7,0,321.75,1
4728,9245,161,15.55,0,1,41,49.7,0,321.75,1
4729,9245,161,15.55,0,1,41,49.7,0,321.75,1
4730,9245,161,15.55,0,1,41,49.7,0,321.75,1
4731,9245,161,15.55,0,1,41,49.7,0,321.75,1
4732,9245,161,15.55,0,1,41,49.7,0,321.75,1
4733,9245,161,15.55,0,1,41,49.7,0,321.75,1
4734,9245,161,15.55,0,1,41,49.7,0,321.75,1
4735,9245,161,15.55,0,1,41,49.7,0,321.75,1
4736,9260,227,5.314159292,1,65.61111111,3,169,0,243.1666667,0
4737,9267,11,33.4,0,1,0,0,0,0,0
4738,9268,12,48.63636364,1,48.01754386,1,0,0,0,1
4739,9274,352,3.133903134,0,117.0416667,1,0,0,0,0
4740,9279,76,10.88,0,53,5,63,0,199,0
4741,9283,25,28.79166667,1,1,0,0,0,0,0
4742,9284,11,13.4,0,15.47826087,1,0,0,0,1
4743,9288,26,31.88,1,44.6,1,0,0,0,0
4744,9294,71,9.828571429,0,35.40816327,0,0,0,0,1
4745,9300,118,9.017094017,0,16.81818182,0,0,0,0,0
4746,9303,241,6.458333333,0,54.5625,1,0,0,0,0
4747,9306,36,38.57142857,1,26.81818182,5,281,0,259.8461538,0
4748,9308,49,11.1875,1,37.02325581,0,0,0,0,0
4749,9323,569,0.448943662,0,53.01515152,5,140,0,183.5,0
4750,9324,30,9.275862069,1,41.875,3,22,0,489.6,0
4751,9325,12,99.81818182,0,25.85,0,0,0,0,0
4752,9328,365,2.873626374,0,1,8,23.28571429,1,84,1
4753,9331,209,6.110576923,0,27.125,20,66.10526316,0,195,1
4754,9331,209,6.110576923,0,27.125,20,66.10526316,0,195,1
4755,9334,110,11.4587156,1,62.85714286,11,48.7,1,472.75,0
4756,9346,17,56,0,1,0,0,0,0,1
4757,9347,29,49.60714286,0,14.24705882,1,0,0,0,0
4758,9351,241,5.791666667,1,30.5,5,236.5,0,424.5714286,1
4759,9364,54,17.03773585,0,9.611111111,0,0,0,0,0
4760,9365,322,3.165109034,0,49.36363636,24,44,1,110.875,1
4761,9365,322,3.165109034,0,49.36363636,24,44,1,110.875,1
4762,9365,322,3.165109034,0,49.36363636,24,44,1,110.875,1
4763,9366,33,28.1875,0,81.87878788,1,0,0,0,0
4764,9376,323,7.608695652,0,8.186046512,7,283.3333333,1,639.875,1
4765,9379,14,13.53846154,1,58.17647059,3,135.5,0,323.7142857,0
4766,9381,180,7.363128492,0,85.75,15,81.78571429,1,303.5,0
4767,9383,13,22.16666667,1,92.5,3,147.5,0,233.5,1
4768,9395,327,7.969325153,0,3.533333333,5,285.25,0,431.1666667,0
