,postingFrequency,postingInterval,generalMoreFreq,healthPostingFrequency,healthWordCount,SWFrequency,SWPostingInterval,SWWordCount,fin_body,drug_body,rela_body,motivations,mclust,WC_liwc,Analytic_liwc,Clout_liwc,Authentic_liwc,ppron_liwc,i_liwc,you_liwc,shehe_liwc,they_liwc,article_liwc,auxverb_liwc,adverb_liwc,negate_liwc,adj_liwc,interrog_liwc,number_liwc,quant_liwc,affect_liwc,posemo_liwc,negemo_liwc,anx_liwc,anger_liwc,sad_liwc,family_liwc,friend_liwc,female_liwc,male_liwc,insight_liwc,cause_liwc,discrep_liwc,certain_liwc,see_liwc,bio_liwc,body_liwc,health_liwc,drives_liwc,affiliation_liwc,achieve_liwc,reward_liwc,risk_liwc,focuspresent_liwc,relativ_liwc,motion_liwc,space_liwc,time_liwc,leisure_liwc,money_liwc,swear_liwc,netspeak_liwc,filler_liwc,AllPunc_liwc,Comma_liwc,SemiC_liwc,Quote_liwc,Apostro_liwc,Parenth_liwc,OtherP_liwc,shame_empath,emotional_empath,fear_empath,hate_empath,joy_empath,love_empath,nervousness_empath,optimism_empath,pain_empath,positive_emotion_empath,suffering_empath,banking_empath,health_empath,friends_empath,help_empath,Unnamed: 0_y,almost,alon,although,alway,ani,anyth,bad,best,black,bodi,build,call,cannot,chest,come,consid,consum,cri,damn,day,dead,deal,death,debt,depress,die,disappoint,divorc,due,earli,earth,end,everi,everyon,everyth,extrem,facebook,fact,feel,fill,get,go,good,got,guilt,hard,hate,head,hit,home,honestli,hope,horribl,idea,instead,job,keep,know,left,life,like,lost,lot,love,make,mayb,medic,medicin,miss,money,move,much,music,noth,occas,one,past,pay,place,plan,pull,put,rant,readi,realli,reason,right,shit,singl,sister,small,start,student,suicid,therapist,thi,thing,thought,throat,time,told,tri,trust,understand,veri,wa,want,way,went,whi,work,would,year,user_id
248,52,23.2745098039216,1,1,0.0,1,0.0,0.0,0,0,1,2,2,27.0,1.32,1.0,99.0,22.22,22.22,0.0,0.0,0.0,7.41,22.22,0.0,7.41,0.0,0.0,0.0,7.41,11.11,0.0,11.11,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,7.41,0.0,7.41,0.0,0.0,0.0,0.0,0.0,22.22,18.52,0.0,3.7,14.81,0.0,3.7,0.0,0.0,0.0,25.93,0.0,0.0,0.0,11.11,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212632715887818,0.0,0.0,0.0,0.0,0.27033055053854943,0.0,0.17803058048395068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12066210261386615,0.0,0.0,0.0,0.15942226140576155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26174
249,44,19.5348837209302,1,4,80.0,1,0.0,0.0,1,1,1,4,1,29.0,59.19,36.51,95.26,6.9,6.9,0.0,0.0,0.0,10.34,6.9,6.9,0.0,10.34,0.0,0.0,3.45,10.34,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,3.45,0.0,3.45,3.45,0.0,3.45,3.45,0.0,0.0,0.0,6.9,24.14,6.9,3.45,13.79,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.03448275862068965,0.03448275862068965,22.0,0.0,0.0,0.0,0.22553596007904145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20182827601477374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786854456737131,0.0,0.0,0.0,0.0,0.24890520703381336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14007032069029174,0.0,0.0,0.0,0.0,0.0,0.0,26179
250,40,37.8461538461538,1,4,404.0,4,452.333333333333,117.0,0,1,1,4,5,178.33333333333334,7.94,11.12,22.156666666666666,5.3566666666666665,3.4266666666666663,0.0,1.7433333333333334,0.12333333333333334,1.4333333333333333,3.8000000000000003,2.12,1.06,1.37,0.6233333333333334,0.5,0.9333333333333332,1.06,0.5,0.5599999999999999,0.06333333333333334,0.25,0.12333333333333334,0.18666666666666668,0.12333333333333334,1.8066666666666666,0.0,1.4333333333333333,0.5599999999999999,0.7466666666666667,0.25,0.12333333333333334,1.2466666666666668,0.18666666666666668,0.81,2.0566666666666666,0.4366666666666667,0.12333333333333334,0.31,0.06333333333333334,4.36,4.423333333333333,0.4366666666666667,2.18,1.6833333333333333,0.25,0.12333333333333334,0.06333333333333334,0.0,0.0,6.73,1.87,0.0,0.0,1.8066666666666666,0.0,0.6233333333333334,0.0019120458891013386,0.0,0.0006373486297004461,0.0006373486297004461,0.0,0.0019120458891013386,0.0025493945188017845,0.0006373486297004461,0.0025493945188017845,0.0019120458891013386,0.0006373486297004461,0.0,0.0031867431485022306,0.0006373486297004461,0.0006373486297004461,24.0,0.0,0.016596768753382906,0.0,0.0,0.039225979363309585,0.040372095452686725,0.0,0.0,0.0,0.0,0.0,0.08205174857466506,0.0,0.0,0.015334954059917428,0.0,0.0,0.0,0.0,0.012193335610365627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01312471857335447,0.0,0.0,0.0,0.0,0.0,0.0,0.02971070054895125,0.0,0.009459989590796688,0.0,0.0,0.0,0.0,0.017360000347881703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019643389590800392,0.0,0.0,0.029600781913093982,0.04625625223212984,0.01714561148097746,0.010327984347663225,0.009586685963726955,0.0,0.0,0.0,0.0,0.0,0.02045554655068289,0.0,0.0,0.0,0.0,0.012427762953017387,0.0,0.0,0.0,0.010935313561762488,0.03624534794807057,0.0,0.0,0.0,0.0,0.0323721815224959,0.0,0.0,0.023091883282885122,0.0,0.043510525535533605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010918849625719944,0.015928809021157297,0.011948775748100578,0.0,0.01886535818858874,0.0,0.02022315023991172,0.018217304094744584,0.0,0.0,0.0,0.0,0.03246334280094878,0.011889340680839917,26244
251,15,7.142857142857139,1,0,0.0,1,0.0,0.0,0,1,1,3,5,76.0,41.02,17.84,86.55,15.79,13.16,0.0,1.32,1.32,5.26,2.63,6.58,2.63,7.89,0.0,3.95,3.95,9.21,2.63,6.58,0.0,1.32,3.95,0.0,0.0,1.32,0.0,3.95,1.32,2.63,2.63,0.0,0.0,0.0,0.0,5.26,2.63,1.32,0.0,1.32,11.84,11.84,1.32,6.58,3.95,1.32,0.0,0.0,1.32,0.0,14.47,3.95,0.0,0.0,1.32,0.0,0.0,0.013513513513513514,0.0,0.0,0.027027027027027032,0.0,0.013513513513513514,0.013513513513513514,0.0,0.040540540540540536,0.0,0.027027027027027032,0.0,0.0,0.0,0.0,26.0,0.0,0.1803443931766653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324956528663203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426162792226447,0.0,0.0,0.0,0.0,0.2906463973191136,0.0,0.2152289738230756,0.0,0.0,0.1065889871720316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10417118466817177,0.0,0.0,0.0,0.12606645763277788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11882568937345946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12329297011766226,0.0,0.0,0.0,0.17308618560839267,0.0,0.0,0.0,0.0,0.0,0.0,0.14565998638854344,0.0,0.0,0.0,0.1175847729743546,0.0,26306
252,87,9.255813953488369,1,0,0.0,3,610.5,84.5454545454545,0,0,0,0,2,30.0,34.785,7.93,27.215,5.0,5.0,0.0,0.0,0.0,2.5,1.665,2.5,0.0,4.165,0.0,0.0,1.665,5.0,1.665,3.335,0.0,2.5,0.0,0.0,0.835,0.0,0.0,1.665,2.5,0.835,1.665,0.835,4.165,2.5,1.665,2.5,0.835,1.665,0.835,0.0,4.165,5.0,0.835,3.335,0.835,0.835,0.0,2.5,0.0,0.0,5.835,0.835,0.0,0.0,0.835,0.0,1.665,0.008333333333333333,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.008333333333333333,0.016666666666666666,0.0,0.0,0.0,0.008333333333333333,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851305774133366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07323179200784617,0.0,0.0,0.0,0.0,0.047524975727406917,0.0,0.0,0.04707209199746303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15749910789120994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965784169350814,0.0,0.0,0.0,0.0,0.0,0.057339470316268265,0.0,0.0,0.0,0.04852316033578516,0.04371035951315297,0.0,0.0,0.0,0.0,0.0,0.0,26433
253,24,19.521739130434803,1,10,495.5,17,28.25,202.0,1,1,1,5,5,241.0,21.832500000000003,13.566875000000001,90.80312500000001,14.86625,12.935624999999998,0.6493749999999999,0.6331249999999999,0.47687499999999994,4.6525,12.631249999999998,7.634375,2.468125,5.268750000000001,1.1424999999999998,1.1025,2.52125,6.386875,3.07,3.298125,0.41625,1.254375,0.72,0.11437499999999999,0.18812500000000001,0.398125,0.45625,3.333125,1.8081250000000004,2.1650000000000005,0.986875,0.29125,2.105,0.6337499999999999,1.0399999999999998,5.604375,0.98625,1.7337500000000001,1.19,0.6506249999999999,13.778125,14.01875,2.4556249999999995,5.311249999999999,6.695625000000001,0.35437500000000005,0.3325,0.626875,0.056249999999999994,0.16625,14.08875,1.8918749999999998,0.0,0.206875,3.9831250000000002,0.038125,0.148125,0.0050235209265751795,0.005091989531131446,0.0012659480216026609,0.006203749264043826,0.0003894080996884735,0.0037470394078059533,0.003437292392719647,0.004334643449404782,0.007299815152175467,0.008697414651145942,0.006250628461619847,0.0010481387031255158,0.004294283480782654,0.0028780502099144648,0.0028898707524439736,36.5,0.023397134622010752,0.002691083704717177,0.0,0.024253168920855217,0.009973306223682192,0.005007608286854679,0.00256264664751808,0.014209759310223224,0.0,0.0,0.0,0.0026608567825929966,0.03995248808100656,0.015318295041762879,0.032460131856690944,0.0,0.0,0.0,0.012406092193749312,0.0433773445349816,0.0041093183489542984,0.0029385016651200728,0.00904043264771687,0.009524699463039316,0.002208115034501954,0.01817318784572893,0.0,0.0,0.0,0.0,0.005930706893238813,0.03362529570286607,0.0074851488563202635,0.0,0.009108519810726638,0.0,0.0,0.0,0.03758588132841239,0.0,0.03637253622481041,0.07210945129086441,0.021043070313695733,0.007129731271794318,0.0,0.01220063575568311,0.008828793450201438,0.0032417850296680684,0.0,0.013376930423014658,0.0,0.032054752910358746,0.0,0.013137230269154556,0.018191285286383734,0.030137453707706274,0.014292352302704531,0.03520492122737264,0.023903407020852693,0.026101130016145634,0.041225454095953094,0.012343971037332488,0.02613919459574686,0.0,0.01191712802607866,0.01458125024200016,0.0,0.0,0.010190569075035624,0.0,0.013744015855261481,0.034708808429204936,0.0,0.0028418290993969075,0.004835259884423905,0.030746834040892235,0.0036056770050811953,0.007989703825730821,0.02759450302943637,0.00699490578192479,0.011402475709457158,0.005190617716137282,0.0,0.018610048634825623,0.05249787717045319,0.018995674765005438,0.01320058551895274,0.0204861891955357,0.0,0.0,0.00387291712710877,0.020146789626471567,0.0,0.012377525370405717,0.0,0.05154451775379332,0.012930336848081187,0.016013237142567256,0.014803572690862707,0.049182345187321,0.013029942486770741,0.041745836009775314,0.0,0.0,0.021415504898870962,0.12333320278844341,0.04991558955036561,0.04003472117799647,0.019038666736881184,0.009426460327833671,0.025362108595341725,0.025898508813126275,0.0040625533479466056,26474
254,21,45.65,0,1,0.0,1,0.0,0.0,0,1,1,3,1,173.0,11.94,34.27,93.43,20.23,12.72,0.0,3.47,2.31,2.89,12.14,4.62,2.89,3.47,0.0,4.62,0.0,6.36,3.47,2.89,0.0,1.73,1.16,0.58,0.0,5.2,0.58,2.89,1.73,0.58,0.58,0.58,1.16,0.0,0.58,8.09,3.47,1.73,3.47,0.0,14.45,13.87,1.73,5.2,6.94,0.58,0.58,0.58,0.0,0.0,6.94,0.58,0.0,0.0,5.2,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.017441860465116282,0.0,0.02325581395348837,0.005813953488372093,0.0,0.005813953488372093,0.02325581395348837,0.005813953488372093,45.0,0.10004867758201566,0.0,0.0,0.0,0.0,0.0,0.0,0.0963345567195909,0.0,0.0,0.0,0.09276643156090393,0.06219164100251157,0.0,0.0,0.0,0.0,0.0,0.0,0.06892797856518637,0.0,0.0,0.0,0.0,0.07698232898770058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05347658594642488,0.05545059980565052,0.0,0.25042298860802803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052296599786061264,0.0,0.0,0.0,0.0,0.0,0.0,0.13116665945664271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08074328770578337,0.0,0.06181647769524117,0.0,0.0,0.0,0.0,0.0,0.09149871312465302,0.0,0.0,0.0,0.08798581870121468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061723408344334936,0.0900443194433123,0.0,0.0,0.0,0.0,0.0,0.05149050211865629,0.0,0.0,0.0,0.0,0.0,0.13441903770883887,26545
255,23,14.6818181818182,1,8,466.0,3,47.0,103.41176470588199,1,1,1,5,4,389.0,24.985,14.255,83.10499999999999,15.32,13.06,0.0,1.79,0.0,5.935,12.280000000000001,7.359999999999999,1.8250000000000002,4.54,1.38,1.67,2.0949999999999998,6.255,1.77,4.49,0.08,2.525,0.7,1.67,0.39,1.48,2.45,2.67,1.54,2.04,3.06,0.37,3.7299999999999995,0.235,1.73,7.37,2.24,0.935,1.8250000000000002,0.835,13.14,16.415,1.5899999999999999,5.845000000000001,9.055,0.855,0.235,1.98,0.08,0.0,17.835,4.29,0.08,0.0,3.96,0.89,0.605,0.01189727463312369,0.006062194269741439,0.0,0.009765897973445143,0.0,0.008979734451432566,0.007407407407407408,0.0023584905660377358,0.01717330538085255,0.008420684835779176,0.014255765199161429,0.0,0.0007861635220125787,0.015269042627533194,0.0031446540880503146,46.5,0.018554887689918132,0.0,0.0,0.04800686237276724,0.0,0.0,0.06830196914956685,0.017866072034033228,0.0,0.0,0.0,0.0,0.03460192404164492,0.0,0.05019517994438876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247703880023624,0.0,0.02855406993868905,0.23263132208940432,0.0,0.0,0.0,0.0,0.0,0.013759732529339035,0.0,0.0,0.0,0.023376657263532927,0.0,0.0,0.0648337540715349,0.0,0.03967077107891853,0.010283790616712645,0.015660545723437475,0.06381578056033999,0.028382403390288132,0.0,0.0,0.0,0.0,0.0,0.0729864017982975,0.0,0.0,0.0,0.0,0.03393844650086919,0.0,0.06907709735369882,0.017975168512121265,0.01082768376302982,0.08286032983393192,0.05327716113295445,0.0,0.043529852687093015,0.012162992523737419,0.0,0.0,0.0,0.0,0.0,0.01781230806312586,0.0,0.0254426424853821,0.0,0.0,0.05872283959541562,0.059320091709820916,0.0,0.03698829761106392,0.0,0.0,0.016969223250434595,0.0,0.024850696334129264,0.04989735432416989,0.0,0.030410465069342408,0.01720433253698955,0.0,0.0,0.0,0.0,0.0258750320936951,0.012916008147851413,0.0,0.07142939390715963,0.01189540423304954,0.014108473563913143,0.0,0.07148030826923596,0.052139017306002865,0.0,0.04829498647732928,0.0,0.0837933507325899,0.0530040199808078,0.01909871288655389,0.04216017548328987,0.01893379250405295,0.06235220250468353,0.014192122137652028,0.034034018440300386,0.16508571620126195,26646
256,18,35.176470588235304,1,0,0.0,1,0.0,0.0,1,1,1,3,1,269.0,19.89,9.05,88.65,17.1,15.61,0.37,0.74,0.0,4.46,11.52,4.46,1.86,5.95,1.12,0.0,4.09,12.27,4.83,7.43,0.37,2.6,2.23,3.35,0.0,1.86,1.12,3.35,0.37,2.23,3.35,0.74,4.46,0.37,1.12,8.92,4.09,1.12,1.12,2.23,14.87,8.92,1.12,3.72,4.09,2.23,0.74,2.6,0.74,0.0,15.99,1.12,0.37,0.0,0.0,4.46,0.74,0.02621722846441948,0.011235955056179777,0.0,0.0,0.0,0.033707865168539325,0.0149812734082397,0.011235955056179777,0.0149812734082397,0.018726591760299626,0.0,0.00749063670411985,0.0,0.011235955056179777,0.003745318352059925,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530468327323847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040925775952660136,0.0,0.0,0.0,0.08977599702935997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122049723625688,0.0467415018283947,0.0,0.0,0.0,0.13296153603003522,0.0,0.0,0.0,0.1504120219405686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05432708039965057,0.04967611026670138,0.031050945791282387,0.0,0.06932980227259923,0.12870721332281496,0.0,0.0,0.1393611111018934,0.0,0.0,0.0,0.0,0.0,0.0623728849291503,0.0,0.12513782736585602,0.0,0.04794107953133954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05507978433458457,0.0,0.0,0.0,0.0,0.0,0.0413506854577386,0.0,0.05547575213346166,0.11424964583549962,0.0,0.0,0.1465923378876314,0.0,0.0802098678821947,0.0,0.0,0.0,0.06787708812607632,0.0,0.04499202682686936,0.0,0.0,0.0,0.03632004499836757,0.0,26683
257,38,11.1351351351351,1,4,160.5,3,58.5,86.2222222222222,1,1,1,5,3,160.0,5.995,1.395,98.89,19.595,18.9,0.0,0.0,0.69,1.73,11.64,7.03,5.300000000000001,5.300000000000001,1.21,0.345,0.69,6.51,1.555,4.955,0.175,0.52,2.48,0.0,0.0,0.0,0.0,1.73,3.3449999999999998,1.21,2.6550000000000002,0.175,2.825,2.135,0.52,8.475,0.175,3.17,2.6550000000000002,0.69,19.77,14.465,4.61,5.25,4.4350000000000005,0.69,0.175,1.79,0.0,0.0,23.685000000000002,3.52,0.0,0.0,8.3,0.0,0.0,0.0017301038062283738,0.0,0.0034602076124567475,0.0,0.0,0.0034602076124567475,0.0017301038062283738,0.0017301038062283738,0.0034602076124567475,0.0034602076124567475,0.0,0.0,0.0017301038062283738,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.028222649636921705,0.0,0.0,0.0,0.04797895993684735,0.0,0.0,0.224022909379812,0.0,0.0,0.0,0.0,0.0,0.05269763644117779,0.0,0.0,0.0,0.0,0.0,0.028559840578680645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03200421232616029,0.0,0.0,0.0,0.0,0.020769659901434374,0.0,0.059518182525993266,0.08958450348791801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464782199730939,0.0,0.03103922972828691,0.05820488567976175,0.0,0.021659743971524217,0.02010510052299914,0.0,0.0,0.0,0.04866180242375262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05089556864174584,0.02995512678038292,0.0,0.0,0.0,0.0,0.0,0.08239183464020372,0.0,0.0,0.0,0.0,0.0,0.032642049004426285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11013722320292896,0.0,0.0,0.0,0.0,0.0,0.08406585004510005,0.0,0.0,0.0,0.0,0.07641029057772426,0.05622492780222979,0.0,0.0623648035844634,0.028389980594347126,0.0,0.0,26741
258,15,77.71428571428571,0,1,0.0,1,0.0,0.0,1,0,0,2,2,91.0,7.51,11.35,92.56,18.68,17.58,0.0,1.1,0.0,2.2,15.38,4.4,4.4,3.3,2.2,0.0,5.49,5.49,1.1,4.4,1.1,0.0,3.3,3.3,1.1,2.2,0.0,3.3,1.1,1.1,4.4,0.0,2.2,0.0,2.2,7.69,5.49,2.2,0.0,1.1,18.68,10.99,0.0,3.3,7.69,1.1,2.2,0.0,0.0,0.0,15.38,0.0,0.0,0.0,5.49,0.0,0.0,0.03296703296703297,0.01098901098901099,0.01098901098901099,0.0,0.0,0.02197802197802198,0.03296703296703297,0.0,0.04395604395604396,0.0,0.01098901098901099,0.01098901098901099,0.02197802197802198,0.02197802197802198,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10473348602160548,0.0,0.0,0.0,0.0,0.0,0.0,0.15805825845556346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15300092489814052,0.0,0.0,0.0,0.0,0.0,0.16323250565384792,0.0,0.0,0.1482917520526202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17277505076083902,0.0,0.0,0.0,0.0,0.0,0.06594689735493676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10802465980725696,0.0,0.0,26849
259,22,11.2380952380952,1,3,126.09090909090901,1,0.0,0.0,1,1,1,5,4,499.0,13.61,5.69,94.98,16.63,15.03,0.2,1.2,0.2,2.2,12.83,7.62,3.21,3.41,1.8,1.6,1.0,6.01,1.4,4.61,0.4,2.2,0.6,1.4,0.2,0.8,1.6,3.01,2.0,2.81,0.6,0.4,4.21,1.4,2.4,5.01,1.0,0.8,1.0,0.4,13.43,12.83,1.4,6.21,5.21,0.2,0.0,0.4,0.4,0.4,13.43,0.0,0.0,0.0,5.21,0.4,0.0,0.004008016032064128,0.004008016032064128,0.002004008016032064,0.014028056112224449,0.0,0.0,0.004008016032064128,0.002004008016032064,0.004008016032064128,0.012024048096192385,0.008016032064128256,0.0,0.008016032064128256,0.008016032064128256,0.004008016032064128,52.0,0.05381127329345892,0.0,0.07504052014431735,0.04459218126408115,0.0,0.0,0.04805294335251886,0.0,0.0,0.0,0.0,0.0,0.10034949400939636,0.0,0.09324969189959298,0.0,0.0,0.0,0.0,0.0,0.06279718488823306,0.0,0.0,0.0,0.08281003295677268,0.08183233866877912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06022219263445885,0.07712339652649906,0.028762430955723967,0.0,0.09083470834549917,0.0,0.0,0.052781856322871586,0.14378710927130942,0.1138485333639999,0.0,0.0,0.06779495051209562,0.0,0.0,0.0,0.0,0.049212667043142984,0.0,0.056255548627306334,0.0,0.06280301555520933,0.0874429270178562,0.0,0.0,0.0,0.0,0.0,0.0,0.08039306114722584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03324804940645787,0.0,0.0,0.0,0.0,0.07153556359931992,0.049212667043142984,0.0,0.0,0.03510462100337708,0.0946465070904819,0.0,0.049894510570523264,0.0,0.0,0.0,0.0,0.0,0.037457884732022384,0.0,0.025126600754432748,0.0,0.0,0.0,0.0,0.0,0.036329409685029984,0.0,0.0,0.0,0.2459482463061389,0.11077685576615763,0.0,0.0,0.0,0.04115875966084662,0.16450417253677138,0.10844610466836857,26864
260,24,38.1304347826087,1,3,615.0,1,0.0,0.0,1,1,1,5,4,658.0,40.95,69.74,36.93,13.68,6.23,1.22,5.17,0.3,5.93,11.7,4.86,2.74,3.04,1.67,2.74,1.67,5.17,3.5,1.67,0.3,0.15,0.3,1.37,0.3,0.76,5.78,4.86,2.13,2.28,0.91,0.61,1.67,0.46,1.06,8.66,3.5,1.22,0.76,0.91,12.16,11.85,2.43,6.08,4.26,1.37,0.46,0.0,0.3,0.0,13.37,1.52,0.0,0.0,2.89,1.52,0.3,0.001529051987767584,0.003058103975535168,0.0,0.001529051987767584,0.0,0.001529051987767584,0.001529051987767584,0.0,0.001529051987767584,0.00764525993883792,0.0,0.0,0.003058103975535168,0.009174311926605505,0.00764525993883792,53.0,0.0,0.0,0.0,0.03240639152988339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10877922982718208,0.0,0.0,0.10165075827452258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090189294701895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021882580061993145,0.0,0.0,0.08669621023928037,0.06601213575345086,0.03262772651874625,0.0,0.0,0.0,0.04136846463562198,0.0,0.11064930535421587,0.0,0.03538222506094526,0.0,0.04340335678400408,0.048968706012846974,0.0,0.0,0.061323732643238114,0.0,0.0,0.021182410975278683,0.0,0.0,0.0,0.07690394011399672,0.0,0.0,0.0,0.0,0.0,0.037541108678786766,0.0,0.0,0.0,0.0,0.04832458409198576,0.0,0.0,0.0,0.04340335678400408,0.05198690480247364,0.0,0.0,0.0,0.0,0.06878227704417368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018260207031385936,0.050141358605342426,0.029734930334553523,0.0,0.0,0.0,0.0,0.1017862103866952,0.0,0.034477886727930104,0.3127906315615404,0.1207569822324152,0.0,0.0,0.0,0.0,0.09563984487693487,0.02627027749522135,26915
